time_s,progress,txns,throughput,p50_ms,p90_ms,p99_ms,max,cache_hits,cache_misses,cache_hit_rate
1.000,3.275,3275,3274.607,0.006143,9.486335,68.026367,220.856319,2118,1378,0.605835
2.000,9.516,9516,4757.466,0.008191,8.937471,24.805375,226.361343,7703,2972,0.721593
3.000,18.909,18909,6302.232,0.010751,8.335359,15.867903,226.361343,14774,4239,0.777047
4.000,31.553,31553,7887.266,0.012799,7.733247,14.434303,425.983999,30478,6107,0.833074
5.001,42.165,42165,8431.915,0.014335,7.532543,15.097855,439.353343,36599,6772,0.843859
6.001,48.773,48773,8127.866,0.015359,7.389183,15.368191,439.353343,42675,7507,0.850405
7.001,56.505,56505,8071.217,0.016383,7.278591,16.596991,442.761215,50604,8372,0.858044
8.001,65.687,65687,8209.945,0.017407,7.122943,16.564223,442.761215,56871,9092,0.862165
9.001,75.362,75362,8372.618,0.018431,7.020543,16.564223,442.761215,66399,10175,0.867122
10.001,84.097,84097,8408.757,0.019455,6.946815,16.236543,442.761215,74042,11108,0.869548
11.001,92.751,92751,8430.946,0.020479,6.918143,15.982591,442.761215,81930,12118,0.871151
12.001,98.229,98229,8184.793,0.021503,6.885375,16.154623,720.371711,85692,12559,0.872174
13.002,99.465,99465,7650.244,0.021503,6.889471,17.039359,720.371711,86876,12721,0.872275
14.002,99.750,99750,7124.129,0.021503,6.889471,17.432575,1651.507199,87167,12748,0.872412
15.002,99.946,99946,6662.209,0.021503,6.889471,17.596415,1651.507199,87241,12759,0.872410
15.964,100.000,100000,6263.977,0.021503,6.889471,17.727487,1651.507199,87241,12759,0.872410
