time_s,progress,txns,throughput,p50_ms,p90_ms,p99_ms,max,cache_hits,cache_misses,cache_hit_rate
1.000,3.334,1900,1899.874,11.624447,17.629183,29.704191,80.216063,996,1020,0.494048
2.000,6.667,4075,2037.371,10.985471,16.908287,21.921791,80.216063,1993,2098,0.487167
3.000,10.001,6240,2079.871,10.534911,16.875519,21.233663,80.216063,3093,3163,0.494405
4.000,13.334,8254,2063.374,10.010623,17.186815,25.182207,80.216063,4092,4179,0.494741
5.000,16.668,10123,2024.430,10.346495,17.580031,24.821759,80.216063,5017,5137,0.494091
6.001,20.002,11613,1935.313,11.288575,18.022399,25.378815,80.216063,5575,6054,0.479405
7.001,23.335,13272,1895.827,11.673599,18.022399,25.133055,80.216063,6179,7109,0.465006
8.001,26.669,14636,1829.331,11.943935,18.481151,26.902527,80.216063,6700,7953,0.457244
9.001,30.003,16224,1802.492,12.132351,18.595839,26.640383,80.216063,7311,8929,0.450185
10.001,33.337,17870,1786.818,12.173311,18.677759,26.640383,80.216063,7950,9936,0.444482
11.001,36.670,19437,1766.825,12.247039,18.808831,26.722303,80.216063,8501,10954,0.436957
12.001,40.004,22474,1872.654,11.501567,18.644991,26.312703,80.216063,10643,11928,0.471534
13.001,43.337,27632,2125.340,0.000511,18.284543,25.772031,80.216063,14827,12885,0.535039
14.001,46.671,34663,2475.704,0.000511,17.711103,24.821759,80.216063,20815,13975,0.598304
15.001,50.005,42417,2827.543,0.000511,17.317887,24.150015,80.216063,27632,14999,0.648167
16.001,53.338,50056,3128.212,0.000511,17.072127,23.707647,80.216063,34227,15961,0.681976
17.002,56.672,57740,3396.152,0.000511,16.875519,23.347199,80.216063,40946,16907,0.707759
18.002,60.006,65751,3652.491,0.000511,16.596991,23.134207,80.216063,47902,17984,0.727044
19.002,63.339,74580,3924.902,0.000511,16.310271,22.839295,80.216063,55609,19082,0.744521
20.002,66.673,82896,4144.397,0.000511,16.113663,22.544383,80.216063,62921,20133,0.757591
21.002,70.007,89932,4282.061,0.000511,16.007167,22.446079,80.216063,68888,21128,0.765286
22.002,73.340,98110,4459.120,0.000511,15.851519,22.315007,80.216063,76038,22174,0.774223
23.002,76.674,105678,4594.239,0.000511,15.745023,22.298623,80.216063,82609,23154,0.781077
24.002,80.008,113640,4734.511,0.000511,15.638527,22.216703,80.216063,89587,24147,0.787689
25.003,83.342,121679,4866.657,0.000511,15.515647,22.134783,80.216063,96639,25156,0.793456
26.003,86.676,129844,4993.491,0.000511,15.376383,22.085631,80.216063,103772,26218,0.798308
27.003,90.009,137162,5079.557,0.000511,15.294463,22.085631,80.216063,110062,27209,0.801786
28.003,93.343,145003,5178.158,0.000511,15.212543,22.102015,80.216063,116882,28217,0.805533
29.003,96.677,153212,5282.619,0.000511,15.106047,22.052863,80.216063,124076,29291,0.809014
30.003,100.000,161723,5390.210,0.000511,14.991359,22.003711,80.216063,131511,30358,0.812453
