experiment,run_id,workload,hosts,concurrency,count,seed,total_time_s,txns,throughput,p50_ms,p90_ms,p99_ms,max,cache_hits,cache_misses,cache_hit_rate,duration
"exp2-fifo-l-zipf",5,"read (rows=10000 size=64 batch=1 block=100 dist=zipf skew=1)","34.159.100.212:9601;35.198.151.90:9602;34.159.235.26:9603;34.107.111.149:9604;34.40.32.222:9605",16,100000,16791084677885396490,30.225,161886,5356.050,0.000511,14.999551,22.003711,80.216063,131526,30360,0.812461,30.0
