time_s,progress,txns,throughput,p50_ms,p90_ms,p99_ms,max,cache_hits,cache_misses,cache_hit_rate,progress_ci_lower,txns_ci_lower,throughput_ci_lower,p50_ms_ci_lower,p90_ms_ci_lower,p99_ms_ci_lower,max_ci_lower,cache_hits_ci_lower,cache_misses_ci_lower,cache_hit_rate_ci_lower,progress_ci_upper,txns_ci_upper,throughput_ci_upper,p50_ms_ci_upper,p90_ms_ci_upper,p99_ms_ci_upper,max_ci_upper,cache_hits_ci_upper,cache_misses_ci_upper,cache_hit_rate_ci_upper
1,3.334,1277.000,1276.733,2.552,3.399,4.355,235.835,0.000,0.000,0.000,3.334,912.966,912.878,2.471,3.105,3.996,-11.416,0.000,0.000,0.000,3.335,1641.034,1640.588,2.633,3.694,4.715,483.085,0.000,0.000,0.000
2,6.667,2893.600,1446.590,2.542,3.384,4.304,235.835,0.000,0.000,0.000,6.667,2502.103,1250.924,2.445,3.117,3.924,-11.416,0.000,0.000,0.000,6.668,3285.097,1642.256,2.638,3.651,4.685,483.085,0.000,0.000,0.000
3,10.002,4522.400,1507.239,2.540,3.355,4.260,235.835,0.000,0.000,0.000,10.000,4102.743,1367.419,2.433,3.141,3.919,-11.416,0.000,0.000,0.000,10.003,4942.057,1647.060,2.648,3.568,4.601,483.085,0.000,0.000,0.000
4,13.335,6128.600,1531.930,2.544,3.368,4.260,235.835,0.000,0.000,0.000,13.335,5659.388,1414.685,2.436,3.126,3.832,-11.416,0.000,0.000,0.000,13.336,6597.812,1649.175,2.653,3.610,4.688,483.085,0.000,0.000,0.000
5,16.669,7739.200,1547.626,2.546,3.369,4.264,235.835,0.000,0.000,0.000,16.668,7213.463,1442.518,2.429,3.111,3.853,-11.416,0.000,0.000,0.000,16.670,8264.937,1652.733,2.662,3.627,4.674,483.085,0.000,0.000,0.000
6,20.003,9399.000,1566.289,2.538,3.348,4.240,235.835,0.000,0.000,0.000,20.002,8820.787,1469.958,2.420,3.099,3.849,-11.416,0.000,0.000,0.000,20.004,9977.213,1662.620,2.655,3.597,4.632,483.085,0.000,0.000,0.000
7,23.337,11011.400,1572.846,2.538,3.355,4.274,235.835,0.000,0.000,0.000,23.335,10381.726,1482.929,2.415,3.105,3.868,-11.416,0.000,0.000,0.000,23.338,11641.074,1662.762,2.660,3.606,4.680,483.085,0.000,0.000,0.000
8,26.670,12602.400,1575.091,2.544,3.366,4.282,235.835,0.000,0.000,0.000,26.669,11897.617,1487.025,2.422,3.118,3.889,-11.416,0.000,0.000,0.000,26.671,13307.183,1663.157,2.665,3.614,4.675,483.085,0.000,0.000,0.000
9,30.004,14147.200,1571.705,2.552,3.389,4.327,235.835,0.000,0.000,0.000,30.003,13389.361,1487.528,2.430,3.146,3.933,-11.416,0.000,0.000,0.000,30.005,14905.039,1655.882,2.674,3.633,4.720,483.085,0.000,0.000,0.000
10,33.338,15745.200,1574.314,2.553,3.396,4.320,235.835,0.000,0.000,0.000,33.336,14884.837,1488.301,2.431,3.140,3.926,-11.416,0.000,0.000,0.000,33.339,16605.563,1660.327,2.676,3.651,4.715,483.085,0.000,0.000,0.000
11,36.671,17292.400,1571.831,2.560,3.411,4.369,235.835,0.000,0.000,0.000,36.670,16361.286,1487.198,2.440,3.151,3.936,-11.416,0.000,0.000,0.000,36.673,18223.514,1656.463,2.680,3.671,4.802,483.085,0.000,0.000,0.000
12,40.005,18888.200,1573.814,2.561,3.412,4.359,235.835,0.000,0.000,0.000,40.004,17871.054,1489.065,2.439,3.150,3.919,-11.416,0.000,0.000,0.000,40.007,19905.346,1658.563,2.683,3.674,4.798,483.085,0.000,0.000,0.000
13,43.339,20525.800,1578.700,2.557,3.403,4.336,235.835,0.000,0.000,0.000,43.338,19463.975,1497.029,2.441,3.152,3.916,-11.416,0.000,0.000,0.000,43.341,21587.625,1660.372,2.673,3.654,4.755,483.085,0.000,0.000,0.000
14,46.673,22117.400,1579.606,2.557,3.409,4.351,235.835,0.000,0.000,0.000,46.671,20966.828,1497.431,2.441,3.152,3.907,-11.416,0.000,0.000,0.000,46.674,23267.972,1661.780,2.673,3.665,4.795,483.085,0.000,0.000,0.000
15,50.007,23705.600,1580.162,2.559,3.412,4.357,235.835,0.000,0.000,0.000,50.005,22451.691,1496.580,2.442,3.150,3.900,-11.416,0.000,0.000,0.000,50.008,24959.509,1663.745,2.677,3.673,4.813,483.085,0.000,0.000,0.000
16,53.340,25291.200,1580.490,2.560,3.417,4.374,235.835,0.000,0.000,0.000,53.339,23925.058,1495.119,2.443,3.149,3.878,-11.416,0.000,0.000,0.000,53.342,26657.342,1665.860,2.678,3.685,4.869,483.085,0.000,0.000,0.000
17,56.674,26860.600,1579.826,2.561,3.424,4.392,235.835,0.000,0.000,0.000,56.673,25350.993,1491.040,2.441,3.142,3.861,-11.416,0.000,0.000,0.000,56.676,28370.207,1668.613,2.680,3.706,4.922,483.085,0.000,0.000,0.000
18,60.008,28461.000,1580.954,2.561,3.425,4.389,235.835,0.000,0.000,0.000,60.007,26847.465,1491.331,2.442,3.139,3.853,-11.416,0.000,0.000,0.000,60.010,30074.535,1670.578,2.679,3.710,4.925,483.085,0.000,0.000,0.000
19,63.342,30036.200,1580.643,2.561,3.431,4.417,235.835,0.000,0.000,0.000,63.340,28274.158,1487.922,2.443,3.133,3.830,-11.416,0.000,0.000,0.000,63.343,31798.242,1673.364,2.680,3.730,5.005,483.085,0.000,0.000,0.000
20,66.675,31634.600,1581.522,2.560,3.435,4.434,235.835,0.000,0.000,0.000,66.674,29732.222,1486.422,2.440,3.126,3.799,-11.416,0.000,0.000,0.000,66.677,33536.978,1676.623,2.679,3.744,5.068,483.085,0.000,0.000,0.000
21,70.009,33236.200,1582.468,2.560,3.434,4.421,235.835,0.000,0.000,0.000,70.008,31238.359,1487.352,2.439,3.123,3.807,-11.416,0.000,0.000,0.000,70.011,35234.041,1677.583,2.681,3.746,5.036,483.085,0.000,0.000,0.000
