time_s,progress,txns,throughput,p50_ms,p90_ms,p99_ms,max,cache_hits,cache_misses,cache_hit_rate
1.000,4.070,4070,4069.497,0.001023,16.080895,21.987327,241.958911,3598,1037,0.776268
1.126,100.000,100000,88824.219,0.000511,0.001023,10.674175,241.958911,98937,1063,0.989370
