time_s,progress,txns,throughput,p50_ms,p90_ms,p99_ms,max,cache_hits,cache_misses,cache_hit_rate,progress_ci_lower,txns_ci_lower,throughput_ci_lower,p50_ms_ci_lower,p90_ms_ci_lower,p99_ms_ci_lower,max_ci_lower,cache_hits_ci_lower,cache_misses_ci_lower,cache_hit_rate_ci_lower,progress_ci_upper,txns_ci_upper,throughput_ci_upper,p50_ms_ci_upper,p90_ms_ci_upper,p99_ms_ci_upper,max_ci_upper,cache_hits_ci_upper,cache_misses_ci_upper,cache_hit_rate_ci_upper
1,3.334,8717.400,8715.624,6.790,9.736,14.393,83.244,0.000,0.000,0.000,3.334,7854.817,7853.558,5.978,7.814,12.123,67.811,0.000,0.000,0.000,3.335,9579.983,9577.691,7.603,11.658,16.663,98.677,0.000,0.000,0.000
2,6.668,17992.000,8994.683,6.784,9.618,13.612,83.244,0.000,0.000,0.000,6.667,15830.966,7914.390,5.891,7.760,11.670,67.811,0.000,0.000,0.000,6.668,20153.034,10074.975,7.677,11.477,15.553,98.677,0.000,0.000,0.000
3,10.001,27269.400,9088.370,6.799,9.556,13.286,83.244,0.000,0.000,0.000,10.001,23931.367,7975.816,5.844,7.880,11.455,67.811,0.000,0.000,0.000,10.002,30607.433,10200.925,7.753,11.232,15.116,98.677,0.000,0.000,0.000
4,13.335,36539.000,9133.380,6.799,9.513,13.115,83.244,0.000,0.000,0.000,13.335,32202.140,8049.274,5.878,7.880,11.094,67.811,0.000,0.000,0.000,13.336,40875.860,10217.487,7.719,11.145,15.137,98.677,0.000,0.000,0.000
5,16.669,45747.000,9148.152,6.799,9.583,13.189,83.244,0.000,0.000,0.000,16.668,40285.792,8056.014,5.858,8.030,11.425,67.811,0.000,0.000,0.000,16.669,51208.208,10240.289,7.741,11.136,14.954,98.677,0.000,0.000,0.000
6,20.003,55018.200,9168.439,6.806,9.521,13.101,83.244,0.000,0.000,0.000,20.002,48825.575,8136.485,5.931,8.083,11.422,67.811,0.000,0.000,0.000,20.004,61210.825,10200.394,7.681,10.958,14.780,98.677,0.000,0.000,0.000
7,23.337,63896.400,9126.730,6.842,9.583,13.214,83.244,0.000,0.000,0.000,23.336,56457.419,8064.192,5.944,8.115,11.388,67.811,0.000,0.000,0.000,23.337,71335.381,10189.268,7.740,11.051,15.040,98.677,0.000,0.000,0.000
8,26.671,73202.200,9148.986,6.839,9.514,13.112,83.244,0.000,0.000,0.000,26.670,64814.297,8100.662,5.955,8.052,11.336,67.811,0.000,0.000,0.000,26.671,81590.103,10197.310,7.724,10.976,14.888,98.677,0.000,0.000,0.000
9,30.004,82551.000,9171.093,6.825,9.508,13.083,83.244,0.000,0.000,0.000,30.003,72907.428,8099.726,5.921,8.011,11.338,67.811,0.000,0.000,0.000,30.005,92194.572,10242.461,7.729,11.004,14.827,98.677,0.000,0.000,0.000
10,33.338,91726.400,9171.415,6.827,9.521,13.171,83.244,0.000,0.000,0.000,33.337,80414.002,8040.317,5.878,7.944,11.124,67.811,0.000,0.000,0.000,33.338,103038.798,10302.514,7.777,11.097,15.218,98.677,0.000,0.000,0.000
11,36.672,101246.200,9202.992,6.804,9.529,13.122,83.244,0.000,0.000,0.000,36.671,88849.348,8076.130,5.859,8.005,11.128,67.811,0.000,0.000,0.000,36.672,113643.052,10329.855,7.750,11.053,15.115,98.677,0.000,0.000,0.000
12,40.005,110662.600,9220.673,6.788,9.508,13.109,90.413,0.000,0.000,0.000,40.004,97165.917,8096.085,5.834,8.021,11.251,63.531,0.000,0.000,0.000,40.006,124159.283,10345.262,7.742,10.994,14.967,117.296,0.000,0.000,0.000
