experiment,run_id,workload,hosts,concurrency,count,seed,total_time_s,txns,throughput,p50_ms,p90_ms,p99_ms,max,cache_hits,cache_misses,cache_hit_rate,duration
"exp2-fifo-s-zipf",5,"read (rows=1000 size=64 batch=1 block=100 distr=zipf)","34.40.96.224:9601;34.141.28.1:9602;34.107.100.41:9603;34.141.57.193:9604;34.141.74.61:9605",16,100000,16791084677885396490,31.091,43589398,1401982.936,0.000511,0.000511,0.002559,242.089983,43588355,1043,0.999976,30.0
