time_s,progress,txns,throughput,p50_ms,p90_ms,p99_ms,max,cache_hits,cache_misses,cache_hit_rate,progress_ci_lower,txns_ci_lower,throughput_ci_lower,p50_ms_ci_lower,p90_ms_ci_lower,p99_ms_ci_lower,max_ci_lower,cache_hits_ci_lower,cache_misses_ci_lower,cache_hit_rate_ci_lower,progress_ci_upper,txns_ci_upper,throughput_ci_upper,p50_ms_ci_upper,p90_ms_ci_upper,p99_ms_ci_upper,max_ci_upper,cache_hits_ci_upper,cache_misses_ci_upper,cache_hit_rate_ci_upper
1,3.334,455.800,455.712,1.929,2.437,3.351,77.896,0.000,0.000,0.000,3.334,422.403,422.304,1.839,2.159,2.707,60.716,0.000,0.000,0.000,3.334,489.197,489.119,2.020,2.716,3.994,95.076,0.000,0.000,0.000
2,6.668,936.800,468.336,1.939,2.502,3.661,77.896,0.000,0.000,0.000,6.668,844.859,422.368,1.832,2.051,2.054,60.716,0.000,0.000,0.000,6.668,1028.741,514.305,2.047,2.953,5.269,95.076,0.000,0.000,0.000
3,10.001,1432.400,477.397,1.930,2.480,3.492,77.896,0.000,0.000,0.000,10.001,1317.464,439.089,1.846,2.121,2.257,60.716,0.000,0.000,0.000,10.002,1547.336,515.706,2.014,2.838,4.727,95.076,0.000,0.000,0.000
4,13.335,1893.000,473.185,1.955,2.530,3.627,77.896,0.000,0.000,0.000,13.335,1752.153,437.974,1.871,2.219,2.653,60.716,0.000,0.000,0.000,13.336,2033.847,508.396,2.039,2.841,4.600,95.076,0.000,0.000,0.000
5,16.669,2386.400,477.210,1.952,2.492,3.535,77.896,0.000,0.000,0.000,16.668,2240.425,448.019,1.880,2.248,2.794,60.716,0.000,0.000,0.000,16.670,2532.375,506.402,2.023,2.737,4.276,95.076,0.000,0.000,0.000
6,20.003,2896.400,482.663,1.939,2.458,3.441,77.896,0.000,0.000,0.000,20.002,2742.519,457.017,1.875,2.250,2.762,60.716,0.000,0.000,0.000,20.004,3050.281,508.309,2.004,2.666,4.121,95.076,0.000,0.000,0.000
7,23.337,3378.600,482.589,1.942,2.463,3.493,77.896,0.000,0.000,0.000,23.336,3192.427,455.994,1.873,2.246,2.800,60.716,0.000,0.000,0.000,23.337,3564.773,509.184,2.011,2.679,4.186,95.076,0.000,0.000,0.000
8,26.670,3869.000,483.556,1.943,2.457,3.451,77.896,0.000,0.000,0.000,26.670,3665.436,458.113,1.875,2.249,2.841,60.716,0.000,0.000,0.000,26.671,4072.564,509.000,2.010,2.664,4.061,95.076,0.000,0.000,0.000
9,30.004,4357.400,484.087,1.943,2.458,3.435,77.896,0.000,0.000,0.000,30.003,4122.726,458.016,1.870,2.252,2.830,60.716,0.000,0.000,0.000,30.005,4592.074,510.158,2.016,2.664,4.040,95.076,0.000,0.000,0.000
10,33.338,4818.000,481.729,1.949,2.487,3.528,77.896,0.000,0.000,0.000,33.338,4508.290,450.763,1.866,2.250,2.866,60.716,0.000,0.000,0.000,33.339,5127.710,512.695,2.032,2.724,4.190,95.076,0.000,0.000,0.000
11,36.672,5298.800,481.638,1.950,2.494,3.543,77.896,0.000,0.000,0.000,36.671,4930.707,448.182,1.863,2.233,2.810,60.716,0.000,0.000,0.000,36.673,5666.893,515.094,2.037,2.756,4.277,95.076,0.000,0.000,0.000
12,40.006,5784.200,481.945,1.949,2.504,3.546,77.896,0.000,0.000,0.000,40.005,5356.127,446.277,1.858,2.216,2.777,60.716,0.000,0.000,0.000,40.007,6212.273,517.613,2.040,2.793,4.315,95.076,0.000,0.000,0.000
13,43.340,6237.200,479.712,1.952,2.540,3.683,77.896,0.000,0.000,0.000,43.339,5731.615,440.822,1.857,2.207,2.733,60.716,0.000,0.000,0.000,43.341,6742.785,518.602,2.046,2.874,4.632,95.076,0.000,0.000,0.000
14,46.674,6715.600,479.615,1.952,2.546,3.680,77.896,0.000,0.000,0.000,46.673,6191.701,442.193,1.859,2.226,2.763,60.716,0.000,0.000,0.000,46.675,7239.499,517.036,2.044,2.865,4.598,95.076,0.000,0.000,0.000
15,50.007,7208.600,480.503,1.949,2.535,3.667,77.896,0.000,0.000,0.000,50.006,6695.165,446.274,1.865,2.242,2.778,60.716,0.000,0.000,0.000,50.009,7722.035,514.733,2.033,2.828,4.557,95.076,0.000,0.000,0.000
16,53.341,7711.600,481.903,1.946,2.524,3.636,77.896,0.000,0.000,0.000,53.340,7184.152,448.938,1.866,2.249,2.791,60.716,0.000,0.000,0.000,53.343,8239.048,514.869,2.025,2.798,4.480,95.076,0.000,0.000,0.000
17,56.675,8212.200,482.998,1.943,2.513,3.617,77.896,0.000,0.000,0.000,56.674,7649.146,449.880,1.862,2.244,2.785,60.716,0.000,0.000,0.000,56.676,8775.254,516.116,2.023,2.782,4.448,95.076,0.000,0.000,0.000
18,60.009,8710.400,483.839,1.941,2.508,3.593,77.896,0.000,0.000,0.000,60.008,8099.551,449.905,1.856,2.230,2.762,60.716,0.000,0.000,0.000,60.010,9321.249,517.773,2.026,2.787,4.425,95.076,0.000,0.000,0.000
19,63.343,9204.000,484.350,1.940,2.504,3.576,77.896,0.000,0.000,0.000,63.342,8569.742,450.969,1.853,2.236,2.769,60.716,0.000,0.000,0.000,63.344,9838.258,517.731,2.028,2.772,4.383,95.076,0.000,0.000,0.000
20,66.676,9704.400,485.149,1.939,2.495,3.570,77.896,0.000,0.000,0.000,66.675,9058.083,452.834,1.854,2.241,2.783,60.716,0.000,0.000,0.000,66.678,10350.717,517.463,2.024,2.750,4.357,95.076,0.000,0.000,0.000
21,70.010,10206.200,485.939,1.937,2.489,3.564,77.896,0.000,0.000,0.000,70.009,9543.185,454.368,1.853,2.241,2.778,60.716,0.000,0.000,0.000,70.012,10869.215,517.509,2.021,2.737,4.350,95.076,0.000,0.000,0.000
22,73.344,10719.200,487.166,1.933,2.477,3.530,77.896,0.000,0.000,0.000,73.343,10051.566,456.820,1.852,2.239,2.798,60.716,0.000,0.000,0.000,73.345,11386.834,517.512,2.014,2.715,4.263,95.076,0.000,0.000,0.000
23,76.678,11221.000,487.798,1.932,2.473,3.508,77.896,0.000,0.000,0.000,76.677,10526.982,457.625,1.850,2.237,2.796,60.716,0.000,0.000,0.000,76.679,11915.018,517.972,2.014,2.709,4.221,95.076,0.000,0.000,0.000
24,80.012,11730.200,488.687,1.930,2.465,3.493,77.896,0.000,0.000,0.000,80.010,11039.348,459.903,1.851,2.244,2.814,60.716,0.000,0.000,0.000,80.013,12421.052,517.471,2.009,2.685,4.171,95.076,0.000,0.000,0.000
25,83.346,12250.600,489.953,1.925,2.456,3.469,77.896,0.000,0.000,0.000,83.344,11552.011,462.011,1.849,2.242,2.815,60.716,0.000,0.000,0.000,83.347,12949.189,517.895,2.002,2.669,4.123,95.076,0.000,0.000,0.000
26,86.679,12778.800,491.421,1.920,2.446,3.442,77.896,0.000,0.000,0.000,86.678,12083.470,464.679,1.848,2.242,2.801,60.716,0.000,0.000,0.000,86.680,13474.130,518.163,1.993,2.650,4.084,95.076,0.000,0.000,0.000
27,90.013,13292.600,492.248,1.918,2.439,3.423,77.896,0.000,0.000,0.000,90.012,12602.945,466.706,1.850,2.246,2.811,60.716,0.000,0.000,0.000,90.014,13982.255,517.790,1.986,2.633,4.036,95.076,0.000,0.000,0.000
28,93.347,13803.800,492.922,1.916,2.432,3.423,77.896,0.000,0.000,0.000,93.345,13109.411,468.125,1.848,2.250,2.821,60.716,0.000,0.000,0.000,93.348,14498.189,517.719,1.983,2.614,4.025,95.076,0.000,0.000,0.000
29,96.681,14324.600,493.880,1.913,2.426,3.412,77.896,0.000,0.000,0.000,96.680,13627.868,469.857,1.849,2.250,2.826,60.716,0.000,0.000,0.000,96.682,15021.332,517.903,1.976,2.601,3.998,95.076,0.000,0.000,0.000
30,100.000,14851.200,494.968,1.910,2.416,3.390,77.896,0.000,0.000,0.000,100.000,14157.428,471.843,1.850,2.248,2.822,60.716,0.000,0.000,0.000,100.000,15544.972,518.093,1.970,2.583,3.958,95.076,0.000,0.000,0.000
