time_s,progress,txns,throughput,p50_ms,p90_ms,p99_ms,max
1.000,4.047,4047,4046.604,0.002047,16.089087,22.396927,29.999103
1.181,100.000,100000,84641.976,0.001023,0.069119,11.575295,29.999103
