time_s,progress,txns,throughput,p50_ms,p90_ms,p99_ms,max
1.000,1.608,1608,1607.720,11.722751,45.547519,86.310911,90.832895
1.327,100.000,100000,75368.468,0.001023,0.106495,12.861439,90.832895
