time_s,progress,txns,throughput,p50_ms,p90_ms,p99_ms,max
1.000,0.805,805,804.828,10.780671,14.671871,64.716799,92.209151
1.851,100.000,100000,54037.295,0.001023,0.033279,9.355263,92.209151
