time_s,progress,txns,throughput,p50_ms,p90_ms,p99_ms,max,cache_hits,cache_misses,cache_hit_rate
1.000,0.400,400,399.973,6.291455,13.311999,216.662015,222.560255,182,231,0.440678
2.000,0.843,843,421.467,5.865471,10.616831,218.628095,230.293503,445,462,0.490628
3.000,1.657,1657,552.294,0.001535,10.338303,217.448447,230.293503,963,794,0.548093
4.000,2.330,2330,582.456,0.001535,9.977855,217.448447,237.240319,1415,1031,0.578496
5.000,3.064,3064,612.751,0.001535,9.789439,216.399871,237.240319,1854,1238,0.599612
6.000,3.948,3948,657.947,0.001535,9.502719,216.137727,255.459327,2531,1502,0.627573
7.001,4.616,4616,659.374,0.001535,9.437183,216.137727,255.459327,3151,1719,0.647023
8.001,6.031,6031,753.811,0.001535,9.019391,88.276991,255.459327,4144,2010,0.673383
9.001,7.077,7077,786.266,0.001535,8.970239,68.616191,255.459327,4999,2269,0.687810
10.001,8.465,8465,846.430,0.001535,8.781823,55.607295,255.459327,5955,2534,0.701496
11.001,9.793,9793,890.197,0.001535,8.642559,50.626559,425.983999,7004,2806,0.713965
12.001,11.286,11286,940.419,0.001535,8.470527,47.611903,425.983999,8568,3116,0.733311
13.001,13.015,13015,1001.069,0.002047,8.306687,41.779199,425.983999,9888,3381,0.745196
14.001,14.905,14905,1064.552,0.002047,8.122367,38.043647,425.983999,11557,3688,0.758085
15.001,16.694,16694,1112.840,0.002047,7.946239,33.980415,425.983999,12897,3921,0.766857
16.001,18.690,18690,1168.027,0.002047,7.847935,30.949375,425.983999,14625,4189,0.777347
17.001,21.416,21416,1259.661,0.002047,7.729151,26.771455,425.983999,17309,4545,0.792029
18.001,24.475,24475,1359.612,0.002047,7.598079,23.281663,425.983999,19703,4821,0.803417
19.002,27.286,27286,1435.988,0.002559,7.491583,21.544959,425.983999,22594,5155,0.814228
20.002,29.618,29618,1480.778,0.002559,7.417855,20.627455,425.983999,24344,5352,0.819774
21.002,32.274,32274,1536.729,0.002559,7.356415,20.021247,425.983999,27003,5669,0.826488
22.002,35.195,35195,1599.639,0.002559,7.294975,19.169279,425.983999,29324,5954,0.831226
23.002,37.662,37662,1637.340,0.002559,7.213055,18.759679,425.983999,31529,6193,0.835825
24.002,40.717,40717,1696.399,0.003071,7.139327,18.038783,425.983999,34396,6497,0.841122
25.002,43.533,43533,1741.171,0.003071,7.073791,17.514495,425.983999,37197,6810,0.845252
26.002,46.158,46158,1775.149,0.003071,7.024639,17.039359,425.983999,39597,7088,0.848174
27.002,49.637,49637,1838.244,0.003071,6.971391,16.564223,425.983999,42503,7440,0.851030
28.002,51.769,51769,1848.730,0.003071,6.955007,16.637951,445.120511,44158,7628,0.852702
29.003,54.351,54351,1874.009,0.003071,6.934527,16.793599,445.120511,46490,7888,0.854941
30.003,56.720,56720,1890.503,0.003583,6.914047,17.039359,445.120511,48939,8170,0.856940
31.003,58.738,58738,1894.611,0.003583,6.897663,17.547263,445.120511,50881,8363,0.858838
32.003,61.126,61126,1910.025,0.003583,6.860799,17.874943,445.120511,52729,8555,0.860404
33.003,63.688,63688,1929.776,0.003583,6.828031,18.087935,445.120511,54900,8817,0.861622
34.003,66.108,66108,1944.190,0.003583,6.811647,18.481151,445.120511,57195,9082,0.862969
35.003,67.947,67947,1941.182,0.003583,6.811647,18.759679,445.120511,58794,9290,0.863551
36.003,70.641,70641,1962.088,0.003583,6.782975,18.595839,844.627967,61579,9594,0.865202
37.003,73.104,73104,1975.622,0.004095,6.762495,18.677759,844.627967,63333,9799,0.866009
38.003,76.243,76243,2006.232,0.004095,6.742015,18.759679,844.627967,66192,10121,0.867375
39.003,78.352,78352,2008.861,0.004095,6.733823,19.169279,844.627967,68183,10361,0.868087
40.003,80.448,80448,2011.036,0.004095,6.721535,19.775487,844.627967,69929,10589,0.868489
41.003,82.100,82100,2002.277,0.004095,6.709247,19.939327,871.366655,71596,10779,0.869147
42.003,83.963,83963,1998.958,0.004095,6.709247,19.972095,871.366655,73069,10978,0.869383
43.003,86.218,86218,2004.909,0.004095,6.692863,20.021247,871.366655,75135,11229,0.869981
44.004,88.070,88070,2001.432,0.004095,6.684671,20.054015,871.366655,76709,11425,0.870368
45.004,90.204,90204,2004.375,0.004095,6.680575,20.037631,871.366655,78550,11695,0.870408
46.004,93.049,93049,2022.645,0.004095,6.672383,19.939327,871.366655,81225,12036,0.870943
47.004,95.953,95953,2041.393,0.004607,6.651903,19.578879,871.366655,83765,12334,0.871653
48.004,98.695,98695,2055.986,0.004607,6.635519,19.202047,871.366655,86281,12634,0.872274
48.594,100.000,100000,2057.875,0.004607,6.631423,19.136511,871.366655,87232,12768,0.872320
