time_s,progress,txns,throughput,p50_ms,p90_ms,p99_ms,max,cache_hits,cache_misses,cache_hit_rate,progress_ci_lower,txns_ci_lower,throughput_ci_lower,p50_ms_ci_lower,p90_ms_ci_lower,p99_ms_ci_lower,max_ci_lower,cache_hits_ci_lower,cache_misses_ci_lower,cache_hit_rate_ci_lower,progress_ci_upper,txns_ci_upper,throughput_ci_upper,p50_ms_ci_upper,p90_ms_ci_upper,p99_ms_ci_upper,max_ci_upper,cache_hits_ci_upper,cache_misses_ci_upper,cache_hit_rate_ci_upper
1,3.334,2283.800,2283.375,3.131,4.207,5.666,142.980,0.000,0.000,0.000,3.334,1820.468,1820.163,3.046,4.068,5.355,-34.263,0.000,0.000,0.000,3.334,2747.132,2746.586,3.216,4.346,5.978,320.223,0.000,0.000,0.000
2,6.667,4919.800,2459.550,3.110,4.167,5.466,142.980,0.000,0.000,0.000,6.667,4342.953,2171.201,2.997,3.907,5.084,-34.263,0.000,0.000,0.000,6.668,5496.647,2747.898,3.223,4.427,5.848,320.223,0.000,0.000,0.000
3,10.001,7506.600,2501.873,3.116,4.157,5.408,142.980,0.000,0.000,0.000,10.001,6899.599,2299.594,3.010,3.929,5.085,-34.263,0.000,0.000,0.000,10.002,8113.601,2704.152,3.223,4.385,5.731,320.223,0.000,0.000,0.000
4,13.335,9978.400,2494.276,3.125,4.190,5.489,165.560,0.000,0.000,0.000,13.335,9299.013,2324.463,3.013,3.933,5.030,9.228,0.000,0.000,0.000,13.336,10657.787,2664.089,3.236,4.447,5.947,321.892,0.000,0.000,0.000
5,16.669,12064.200,2412.509,3.129,4.200,5.576,186.345,0.000,0.000,0.000,16.668,11244.796,2248.652,3.001,3.903,5.067,56.809,0.000,0.000,0.000,16.669,12883.604,2576.367,3.256,4.496,6.086,315.881,0.000,0.000,0.000
6,20.003,14136.200,2355.710,3.131,4.201,5.682,186.345,0.000,0.000,0.000,20.002,12641.985,2106.677,2.989,3.878,5.015,56.809,0.000,0.000,0.000,20.003,15630.415,2604.742,3.272,4.524,6.349,315.881,0.000,0.000,0.000
7,23.337,16174.400,2310.310,3.134,4.214,5.948,186.345,0.000,0.000,0.000,23.336,13939.115,1990.977,2.985,3.865,4.820,56.809,0.000,0.000,0.000,23.337,18409.685,2629.644,3.283,4.563,7.076,315.881,0.000,0.000,0.000
8,26.670,18253.200,2281.334,3.131,4.211,7.059,186.345,0.000,0.000,0.000,26.670,15232.752,1903.774,2.976,3.853,3.468,56.809,0.000,0.000,0.000,26.671,21273.648,2658.894,3.285,4.569,10.650,315.881,0.000,0.000,0.000
9,30.004,20295.400,2254.722,3.130,4.216,30.984,186.411,0.000,0.000,0.000,30.003,16516.219,1834.816,2.973,3.855,-34.805,56.930,0.000,0.000,0.000,30.005,24074.581,2674.628,3.287,4.577,96.772,315.892,0.000,0.000,0.000
10,33.338,22275.000,2227.178,3.134,4.237,53.029,186.738,0.000,0.000,0.000,33.337,17803.703,1780.051,2.973,3.864,-27.406,57.528,0.000,0.000,0.000,33.339,26746.297,2674.304,3.295,4.610,133.465,315.949,0.000,0.000,0.000
11,36.672,24220.200,2201.505,3.141,4.262,54.383,186.738,0.000,0.000,0.000,36.671,19033.139,1729.964,2.969,3.863,-28.112,57.528,0.000,0.000,0.000,36.674,29407.261,2673.046,3.313,4.662,136.878,315.949,0.000,0.000,0.000
12,40.006,26184.800,2181.733,3.147,4.280,54.542,186.738,0.000,0.000,0.000,40.005,20315.461,1692.633,2.967,3.870,-28.108,57.528,0.000,0.000,0.000,40.008,32054.139,2670.833,3.326,4.690,137.191,315.949,0.000,0.000,0.000
13,43.340,27975.600,2151.632,3.160,4.329,54.872,186.738,0.000,0.000,0.000,43.339,21494.408,1653.098,2.957,3.828,-27.631,57.528,0.000,0.000,0.000,43.342,34456.792,2650.166,3.362,4.830,137.374,315.949,0.000,0.000,0.000
14,46.674,29869.400,2133.197,3.167,4.353,54.956,186.738,0.000,0.000,0.000,46.672,22638.514,1616.723,2.959,3.836,-27.527,57.528,0.000,0.000,0.000,46.676,37100.286,2649.671,3.376,4.871,137.439,315.949,0.000,0.000,0.000
15,50.008,31870.400,2124.358,3.169,4.352,54.973,186.738,0.000,0.000,0.000,50.006,23860.130,1590.363,2.960,3.847,-27.638,57.528,0.000,0.000,0.000,50.010,39880.670,2658.353,3.379,4.857,137.584,315.949,0.000,0.000,0.000
16,53.342,33897.200,2118.244,3.169,4.349,54.976,186.738,0.000,0.000,0.000,53.340,25074.594,1566.852,2.962,3.860,-27.743,57.528,0.000,0.000,0.000,53.344,42719.806,2669.636,3.375,4.837,137.695,315.949,0.000,0.000,0.000
17,56.676,35933.800,2113.414,3.168,4.341,54.991,186.738,0.000,0.000,0.000,56.673,26312.706,1547.497,2.965,3.872,-27.821,57.528,0.000,0.000,0.000,56.679,45554.894,2679.331,3.370,4.811,137.803,315.949,0.000,0.000,0.000
18,60.010,37971.800,2109.205,3.167,4.337,55.002,186.738,0.000,0.000,0.000,60.006,27542.411,1529.826,2.970,3.890,-27.872,57.528,0.000,0.000,0.000,60.014,48401.189,2688.584,3.364,4.784,137.876,315.949,0.000,0.000,0.000
19,63.344,40049.600,2107.537,3.164,4.329,54.983,186.738,0.000,0.000,0.000,63.340,28782.495,1514.559,2.972,3.901,-27.949,57.528,0.000,0.000,0.000,63.347,51316.705,2700.515,3.356,4.758,137.915,315.949,0.000,0.000,0.000
20,66.678,42164.800,2107.900,3.158,4.319,54.973,186.738,0.000,0.000,0.000,66.675,30001.276,1499.754,2.973,3.909,-28.007,57.528,0.000,0.000,0.000,66.681,54328.324,2716.046,3.344,4.729,137.953,315.949,0.000,0.000,0.000
21,70.012,44248.000,2106.707,3.156,4.313,54.963,186.738,0.000,0.000,0.000,70.007,31208.530,1485.810,2.977,3.922,-28.066,57.528,0.000,0.000,0.000,70.016,57287.470,2727.605,3.335,4.705,137.991,315.949,0.000,0.000,0.000
22,73.345,46378.800,2107.788,3.151,4.303,54.933,186.738,0.000,0.000,0.000,73.342,32447.777,1474.590,2.976,3.925,-28.128,57.528,0.000,0.000,0.000,73.349,60309.823,2740.986,3.327,4.681,137.995,315.949,0.000,0.000,0.000
23,76.679,48349.000,2101.796,3.147,4.298,54.913,197.984,0.000,0.000,0.000,76.675,33625.168,1461.655,2.979,3.939,-28.170,84.992,0.000,0.000,0.000,76.684,63072.832,2741.937,3.315,4.657,137.997,310.977,0.000,0.000,0.000
24,80.013,50185.200,2090.719,3.146,4.293,54.925,198.050,0.000,0.000,0.000,80.009,34804.239,1449.864,2.980,3.943,-28.183,85.133,0.000,0.000,0.000,80.018,65566.161,2731.573,3.312,4.643,138.032,310.966,0.000,0.000,0.000
25,83.347,52044.600,2081.454,3.144,4.289,54.918,198.050,0.000,0.000,0.000,83.342,35946.288,1437.535,2.981,3.948,-28.196,85.133,0.000,0.000,0.000,83.352,68142.912,2725.373,3.307,4.629,138.033,310.966,0.000,0.000,0.000
26,86.681,53892.400,2072.457,3.142,4.283,54.916,198.050,0.000,0.000,0.000,86.676,37072.994,1425.567,2.980,3.953,-28.201,85.133,0.000,0.000,0.000,86.686,70711.806,2719.348,3.303,4.613,138.033,310.966,0.000,0.000,0.000
27,90.015,55761.600,2064.921,3.139,4.278,54.922,198.050,0.000,0.000,0.000,90.009,38197.081,1414.389,2.980,3.953,-28.226,85.133,0.000,0.000,0.000,90.020,73326.119,2715.453,3.298,4.602,138.069,310.966,0.000,0.000,0.000
