experiment,run_id,workload,hosts,concurrency,count,seed,total_time_s,txns,throughput,p50_ms,p90_ms,p99_ms,max,cache_hits,cache_misses,cache_hit_rate,duration
"exp1-cache-s-zipf",1,"read (rows=1000 size=64 batch=1 block=100 distr=zipf)","34.89.223.92:9601;34.159.202.132:9602;35.198.111.154:9603;35.198.168.161:9604;34.89.140.40:9605",16,100000,16791084677885396490,30.349,19818794,653028.344,0.001023,0.078335,0.145919,162.267135,19817752,1042,0.999947,30.0
