time_s,progress,txns,throughput,p50_ms,p90_ms,p99_ms,max,cache_hits,cache_misses,cache_hit_rate
1.000,3.334,9705,9702.973,6.307839,8.437759,13.393919,45.711359,0,0,0.000000
2.000,6.668,19780,9888.715,6.197247,8.642559,12.763135,45.711359,0,0,0.000000
3.000,10.001,29923,9973.190,6.139903,8.732671,12.632063,45.711359,0,0,0.000000
4.000,13.335,40099,10023.671,6.111231,8.814591,12.337151,45.711359,0,0,0.000000
5.001,16.669,50226,10044.037,6.094847,8.822783,12.238847,45.711359,0,0,0.000000
6.001,20.002,60439,10072.026,6.053887,8.863743,12.369919,45.711359,0,0,0.000000
7.001,23.336,70052,10006.343,6.074367,8.978431,12.656639,45.711359,0,0,0.000000
8.001,26.670,80189,10022.552,6.053887,8.994815,12.926975,45.711359,0,0,0.000000
9.001,30.003,90070,10006.717,6.053887,9.068543,12.918783,45.711359,0,0,0.000000
10.001,33.337,99227,9921.645,6.078463,9.134079,13.393919,45.711359,0,0,0.000000
11.001,36.671,108965,9904.842,6.082559,9.158655,13.516799,45.711359,0,0,0.000000
12.001,40.004,119189,9931.352,6.078463,9.117695,13.393919,45.711359,0,0,0.000000
13.001,43.338,129193,9936.848,6.078463,9.125887,13.336575,45.711359,0,0,0.000000
14.002,46.672,139270,9946.759,6.070271,9.125887,13.295615,45.711359,0,0,0.000000
15.002,50.006,149704,9979.087,6.066175,9.076735,13.180927,45.711359,0,0,0.000000
16.002,53.340,159849,9989.265,6.066175,9.068543,13.082623,45.711359,0,0,0.000000
17.002,56.674,170007,9999.090,6.070271,9.052159,12.976127,45.711359,0,0,0.000000
18.002,60.008,179995,9998.433,6.074367,9.060351,12.935167,45.711359,0,0,0.000000
19.002,63.341,189702,9983.048,6.086655,9.068543,12.951551,45.711359,0,0,0.000000
20.003,66.675,200047,10001.064,6.078463,9.052159,12.918783,45.711359,0,0,0.000000
21.003,70.009,209833,9990.769,6.082559,9.084927,12.918783,45.711359,0,0,0.000000
22.003,73.343,220121,10004.135,6.078463,9.076735,12.861439,45.711359,0,0,0.000000
23.003,76.677,230483,10019.614,6.074367,9.060351,12.795903,45.711359,0,0,0.000000
24.003,80.011,240614,10024.183,6.078463,9.043967,12.771327,45.711359,0,0,0.000000
25.003,83.345,251112,10043.082,6.066175,9.035775,12.713983,45.711359,0,0,0.000000
26.004,86.679,261343,10050.269,6.062079,9.043967,12.697599,45.711359,0,0,0.000000
27.004,90.012,271292,10046.487,6.070271,9.035775,12.648447,45.711359,0,0,0.000000
28.004,93.346,281317,10045.691,6.074367,9.027583,12.623871,45.711359,0,0,0.000000
29.004,96.679,291632,10054.947,6.074367,9.003007,12.582911,45.711359,0,0,0.000000
30.004,100.000,301870,10060.987,6.074367,9.003007,12.550143,45.711359,0,0,0.000000
