time_s,progress,txns,throughput,p50_ms,p90_ms,p99_ms,max,cache_hits,cache_misses,cache_hit_rate
1.000,3.334,4218,4217.340,1.591295,4.464639,6.225919,88.014847,2096,2132,0.495743
2.000,6.667,8470,4234.530,1.660927,4.607999,6.443007,88.014847,4196,4284,0.494811
3.000,10.001,12416,4138.217,1.738751,4.747263,6.987775,88.014847,6096,6330,0.490584
4.000,13.335,15631,3907.328,1.921023,4.915199,7.389183,88.014847,7408,8233,0.473627
5.001,16.669,17925,3584.601,2.010111,5.279743,9.445375,88.014847,8334,9615,0.464316
6.001,20.002,21055,3508.769,1.972223,5.505023,10.264575,88.014847,10010,11108,0.474003
7.001,23.336,30240,4319.422,0.002047,5.296127,9.953279,88.014847,17686,12680,0.582428
8.001,26.670,44046,5504.988,0.001535,4.939775,9.314303,88.014847,29799,14321,0.675408
9.001,30.004,56193,6242.818,0.001535,4.796415,9.428991,88.014847,40632,15630,0.722193
10.001,33.338,69535,6952.575,0.001535,4.644863,9.437183,88.014847,52642,16992,0.755981
11.002,36.672,84100,7644.405,0.001535,4.481023,9.289727,88.014847,65817,18473,0.780840
12.002,40.005,100798,8398.713,0.001535,4.272127,9.142271,88.014847,80764,20156,0.800277
13.002,43.339,117823,9062.057,0.001535,4.093951,8.929279,88.014847,96078,21815,0.814959
14.002,46.673,135905,9706.113,0.001535,3.919871,8.740863,88.014847,112314,23659,0.826002
15.002,50.007,151942,10128.024,0.001535,3.786751,8.708095,88.014847,126735,25307,0.833553
16.002,53.341,167641,10476.092,0.001535,3.678207,8.667135,88.014847,140803,26921,0.839492
17.002,56.674,183858,10813.690,0.001535,3.579903,8.609791,88.014847,155449,28550,0.844836
18.002,60.008,198410,11021.288,0.001535,3.506175,8.634367,88.014847,168428,30045,0.848619
19.003,63.342,213769,11249.497,0.001535,3.426303,8.650751,88.014847,182301,31511,0.852623
20.003,66.676,226970,11346.975,0.001535,3.383295,8.724479,88.014847,194192,32886,0.855178
21.003,70.009,243773,11606.693,0.001535,3.295231,8.675327,88.014847,209289,34563,0.858262
22.003,73.343,262196,11916.408,0.001023,3.184639,8.585215,88.014847,225883,36444,0.861074
23.003,76.677,281315,12229.500,0.001023,3.076095,8.486911,88.014847,243010,38410,0.863514
24.003,80.010,300870,12534.631,0.001023,2.983935,8.396799,88.014847,260537,40419,0.865698
25.003,83.344,320843,12832.071,0.001023,2.899967,8.310783,88.014847,278545,42441,0.867779
26.003,86.678,340516,13095.081,0.001023,2.820095,8.228863,88.014847,296186,44463,0.869476
27.003,90.011,361483,13386.549,0.001023,2.734079,8.151039,88.014847,315080,46564,0.871244
28.004,93.345,381971,13640.083,0.001023,2.664447,8.097791,88.014847,333354,48660,0.872622
29.004,96.679,400185,13797.736,0.001023,2.623487,8.077311,88.014847,349737,50496,0.873833
30.004,100.000,419840,13992.808,0.001023,2.580479,8.019967,88.014847,367410,52487,0.875000
