time_s,progress,txns,throughput,p50_ms,p90_ms,p99_ms,max,cache_hits,cache_misses,cache_hit_rate
1.000,3.334,1213,1212.704,3.006463,4.423679,6.598655,86.114303,0,0,0.000000
2.000,6.668,2508,1253.783,3.039231,4.464639,6.352895,86.114303,0,0,0.000000
3.000,10.002,3909,1302.790,3.000319,4.263935,5.910527,86.114303,0,0,0.000000
4.001,13.336,5318,1329.242,2.965503,4.179967,5.980159,86.114303,0,0,0.000000
5.001,16.670,6734,1346.567,2.953215,4.118527,5.754879,86.114303,0,0,0.000000
6.001,20.003,8105,1350.616,2.953215,4.112383,5.742591,86.114303,0,0,0.000000
7.001,23.337,9541,1362.792,2.940927,4.046847,5.652479,86.114303,0,0,0.000000
8.001,26.671,10949,1368.417,2.940927,4.032511,5.533695,86.114303,0,0,0.000000
9.001,30.004,12395,1377.017,2.938879,3.999743,5.468159,86.114303,0,0,0.000000
10.001,33.338,13831,1382.901,2.932735,3.979263,5.435391,86.114303,0,0,0.000000
11.002,36.672,15164,1378.349,2.947071,3.995647,5.410815,86.114303,0,0,0.000000
12.002,40.006,16452,1370.811,2.957311,4.030463,5.414911,86.114303,0,0,0.000000
13.002,43.339,17779,1367.428,2.963455,4.038655,5.435391,86.114303,0,0,0.000000
14.002,46.673,19144,1367.246,2.963455,4.040703,5.427199,86.114303,0,0,0.000000
15.002,50.006,20579,1371.756,2.959359,4.028415,5.394431,86.114303,0,0,0.000000
16.002,53.340,22056,1378.322,2.947071,4.007935,5.353471,86.114303,0,0,0.000000
17.002,56.674,23535,1384.236,2.936831,3.987455,5.312511,86.114303,0,0,0.000000
18.002,60.008,25032,1390.491,2.926591,3.966975,5.279743,86.114303,0,0,0.000000
19.002,63.341,26519,1395.562,2.916351,3.948543,5.263359,86.114303,0,0,0.000000
20.002,66.675,27993,1399.476,2.906111,3.940351,5.255167,86.114303,0,0,0.000000
21.003,70.009,29417,1400.636,2.906111,3.938303,5.226495,86.114303,0,0,0.000000
22.003,73.342,30897,1404.234,2.902015,3.928063,5.206015,86.114303,0,0,0.000000
23.003,76.676,32264,1402.608,2.906111,3.934207,5.246975,86.114303,0,0,0.000000
24.003,80.010,33747,1405.952,2.897919,3.923967,5.218303,86.114303,0,0,0.000000
25.003,83.344,35193,1407.547,2.897919,3.915775,5.206015,86.114303,0,0,0.000000
26.003,86.677,36605,1407.712,2.895871,3.917823,5.201919,86.114303,0,0,0.000000
27.003,90.011,38099,1410.902,2.891775,3.907583,5.181439,86.114303,0,0,0.000000
28.003,93.345,39541,1412.006,2.889727,3.903487,5.160959,86.114303,0,0,0.000000
29.004,96.678,41043,1415.103,2.885631,3.895295,5.128191,86.114303,0,0,0.000000
30.004,100.000,42452,1414.895,2.885631,3.893247,5.124095,86.114303,0,0,0.000000
