experiment,run_id,workload,hosts,concurrency,count,seed,total_time_s,txns,throughput,p50_ms,p90_ms,p99_ms,max,cache_hits,cache_misses,cache_hit_rate
"cloud-exp3-cache5000-c4-s-zipf",1,"read (rows=1000 size=64 batch=1 distr=zipf)","34.179.134.249:9601;34.40.20.8:9602;34.179.140.14:9603;35.198.155.42:9604;35.242.218.220:9605",4,100000,16791084677885396490,3.901,100000,25631.492,0.001535,0.002047,4.947967,426.246143,98982,1018,0.989820
