time_s,progress,txns,throughput,p50_ms,p90_ms,p99_ms,max,cache_hits,cache_misses,cache_hit_rate,progress_ci_lower,txns_ci_lower,throughput_ci_lower,p50_ms_ci_lower,p90_ms_ci_lower,p99_ms_ci_lower,max_ci_lower,cache_hits_ci_lower,cache_misses_ci_lower,cache_hit_rate_ci_lower,progress_ci_upper,txns_ci_upper,throughput_ci_upper,p50_ms_ci_upper,p90_ms_ci_upper,p99_ms_ci_upper,max_ci_upper,cache_hits_ci_upper,cache_misses_ci_upper,cache_hit_rate_ci_upper
11,36.671,46506.600,4227.359,3.674,5.131,7.175,80.216,0.000,0.000,0.000,36.670,45504.076,4136.263,3.613,4.981,6.937,66.523,0.000,0.000,0.000,36.672,47509.124,4318.455,3.734,5.282,7.414,93.909,0.000,0.000,0.000
12,40.005,50801.000,4232.903,3.671,5.129,7.129,80.216,0.000,0.000,0.000,40.004,49712.433,4142.224,3.612,4.977,6.901,66.523,0.000,0.000,0.000,40.006,51889.567,4323.581,3.731,5.281,7.358,93.909,0.000,0.000,0.000
13,43.339,55119.400,4239.445,3.667,5.123,7.130,80.216,0.000,0.000,0.000,43.338,53994.677,4152.955,3.615,4.975,6.919,66.523,0.000,0.000,0.000,43.340,56244.123,4325.935,3.720,5.272,7.341,93.909,0.000,0.000,0.000
14,46.672,59453.000,4246.134,3.663,5.116,7.131,80.216,0.000,0.000,0.000,46.671,58325.059,4165.611,3.611,4.985,6.936,66.523,0.000,0.000,0.000,46.673,60580.941,4326.657,3.714,5.247,7.327,93.909,0.000,0.000,0.000
15,50.006,63694.600,4245.765,3.665,5.116,7.139,80.216,0.000,0.000,0.000,50.005,62647.842,4176.020,3.621,5.010,6.968,66.523,0.000,0.000,0.000,50.008,64741.358,4315.511,3.709,5.221,7.309,93.909,0.000,0.000,0.000
16,53.340,68006.600,4249.875,3.662,5.109,7.131,80.216,0.000,0.000,0.000,53.339,66978.931,4185.685,3.621,5.018,7.000,66.523,0.000,0.000,0.000,53.341,69034.269,4314.066,3.703,5.199,7.262,93.909,0.000,0.000,0.000
17,56.674,72328.200,4254.066,3.659,5.102,7.128,80.216,0.000,0.000,0.000,56.673,71295.328,4193.342,3.618,5.017,6.989,66.523,0.000,0.000,0.000,56.675,73361.072,4314.791,3.699,5.187,7.267,93.909,0.000,0.000,0.000
18,60.007,76656.800,4258.182,3.656,5.090,7.120,80.216,0.000,0.000,0.000,60.006,75584.474,4198.637,3.613,5.009,6.998,66.523,0.000,0.000,0.000,60.009,77729.126,4317.726,3.700,5.170,7.241,93.909,0.000,0.000,0.000
19,63.341,80994.000,4262.308,3.655,5.081,7.101,80.216,0.000,0.000,0.000,63.340,79834.185,4201.293,3.610,5.000,6.976,66.523,0.000,0.000,0.000,63.343,82153.815,4323.323,3.700,5.162,7.226,93.909,0.000,0.000,0.000
20,66.675,85277.000,4263.319,3.654,5.080,7.104,80.216,0.000,0.000,0.000,66.674,84127.104,4205.846,3.612,5.009,6.984,66.523,0.000,0.000,0.000,66.676,86426.896,4320.792,3.696,5.150,7.224,93.909,0.000,0.000,0.000
21,70.009,89546.800,4263.606,3.655,5.081,7.107,80.216,0.000,0.000,0.000,70.007,88390.726,4208.577,3.614,5.015,6.990,66.523,0.000,0.000,0.000,70.010,90702.874,4318.635,3.697,5.148,7.223,93.909,0.000,0.000,0.000
22,73.342,93722.000,4259.566,3.657,5.091,7.125,80.216,0.000,0.000,0.000,73.341,92394.346,4199.247,3.613,5.021,6.985,66.523,0.000,0.000,0.000,73.344,95049.654,4319.886,3.701,5.160,7.266,93.909,0.000,0.000,0.000
23,76.676,98006.800,4260.643,3.657,5.090,7.125,80.216,0.000,0.000,0.000,76.675,96681.654,4203.055,3.616,5.027,6.998,66.523,0.000,0.000,0.000,76.678,99331.946,4318.231,3.698,5.152,7.251,93.909,0.000,0.000,0.000
24,80.009,102339.600,4263.624,3.656,5.086,7.111,80.216,0.000,0.000,0.000,80.008,100937.100,4205.207,3.615,5.021,6.987,66.523,0.000,0.000,0.000,80.011,103742.100,4322.041,3.698,5.150,7.236,93.909,0.000,0.000,0.000
25,83.343,106625.200,4264.481,3.656,5.086,7.110,80.216,0.000,0.000,0.000,83.342,105244.686,4209.292,3.618,5.025,6.970,66.523,0.000,0.000,0.000,83.345,108005.714,4319.671,3.695,5.146,7.249,93.909,0.000,0.000,0.000
26,86.677,110972.400,4267.647,3.654,5.085,7.106,80.216,0.000,0.000,0.000,86.676,109613.724,4215.417,3.619,5.026,6.968,66.523,0.000,0.000,0.000,86.679,112331.076,4319.876,3.690,5.144,7.244,93.909,0.000,0.000,0.000
27,90.011,115278.200,4269.040,3.654,5.087,7.109,80.216,0.000,0.000,0.000,90.010,113928.614,4219.076,3.620,5.028,6.980,66.523,0.000,0.000,0.000,90.013,116627.786,4319.003,3.688,5.147,7.238,93.909,0.000,0.000,0.000
28,93.345,119616.000,4271.478,3.652,5.084,7.107,80.216,0.000,0.000,0.000,93.343,118202.010,4220.994,3.619,5.022,6.979,66.523,0.000,0.000,0.000,93.346,121029.990,4321.961,3.686,5.146,7.236,93.909,0.000,0.000,0.000
29,96.678,123870.600,4270.878,3.653,5.085,7.110,80.216,0.000,0.000,0.000,96.677,122452.950,4222.009,3.620,5.028,6.974,66.523,0.000,0.000,0.000,96.680,125288.250,4319.748,3.686,5.142,7.245,93.909,0.000,0.000,0.000
30,100.000,128022.600,4266.893,3.654,5.088,7.134,80.216,0.000,0.000,0.000,100.000,126719.793,4223.476,3.627,5.034,6.970,66.523,0.000,0.000,0.000,100.000,129325.407,4310.310,3.682,5.142,7.297,93.909,0.000,0.000,0.000
