time_s,progress,txns,throughput,p50_ms,p90_ms,p99_ms,max,cache_hits,cache_misses,cache_hit_rate,progress_ci_lower,txns_ci_lower,throughput_ci_lower,p50_ms_ci_lower,p90_ms_ci_lower,p99_ms_ci_lower,max_ci_lower,cache_hits_ci_lower,cache_misses_ci_lower,cache_hit_rate_ci_lower,progress_ci_upper,txns_ci_upper,throughput_ci_upper,p50_ms_ci_upper,p90_ms_ci_upper,p99_ms_ci_upper,max_ci_upper,cache_hits_ci_upper,cache_misses_ci_upper,cache_hit_rate_ci_upper
1,3.334,6882.200,6880.927,8.402,13.438,35.281,76.900,0.000,0.000,0.000,3.334,5754.072,5753.337,7.263,10.119,6.185,67.309,0.000,0.000,0.000,3.334,8010.328,8008.517,9.540,16.757,64.377,86.491,0.000,0.000,0.000
2,6.667,14771.800,7385.032,7.949,12.440,18.368,76.900,0.000,0.000,0.000,6.667,13800.643,6899.741,7.405,11.183,15.118,67.309,0.000,0.000,0.000,6.668,15742.957,7870.323,8.493,13.698,21.619,86.491,0.000,0.000,0.000
3,10.001,22007.400,7334.825,8.135,12.468,17.832,76.900,0.000,0.000,0.000,10.001,20471.587,6822.964,7.522,11.259,15.166,67.309,0.000,0.000,0.000,10.002,23543.213,7846.686,8.747,13.678,20.499,86.491,0.000,0.000,0.000
4,13.335,30027.000,7505.737,7.957,12.141,17.249,76.900,0.000,0.000,0.000,13.335,28297.529,7073.438,7.503,11.123,15.057,67.309,0.000,0.000,0.000,13.335,31756.471,7938.036,8.411,13.158,19.441,86.491,0.000,0.000,0.000
5,16.669,36898.000,7378.593,8.055,12.324,17.652,89.077,0.000,0.000,0.000,16.669,34719.987,6942.945,7.538,11.216,15.594,52.165,0.000,0.000,0.000,16.669,39076.013,7814.241,8.573,13.432,19.711,125.989,0.000,0.000,0.000
6,20.003,43545.000,7256.564,8.080,12.317,26.213,89.548,0.000,0.000,0.000,20.002,40719.525,6785.638,7.670,11.364,1.859,51.368,0.000,0.000,0.000,20.003,46370.475,7727.490,8.490,13.271,50.566,127.728,0.000,0.000,0.000
7,23.336,49892.400,7126.581,8.079,12.501,41.189,90.413,0.000,0.000,0.000,23.336,45163.778,6451.086,7.691,11.385,-22.554,49.902,0.000,0.000,0.000,23.337,54621.022,7802.075,8.467,13.617,104.933,130.925,0.000,0.000,0.000
8,26.670,56405.000,7049.756,8.110,12.557,41.543,90.413,0.000,0.000,0.000,26.670,49713.561,6213.380,7.688,11.500,-23.296,49.902,0.000,0.000,0.000,26.670,63096.439,7886.133,8.533,13.613,106.382,130.925,0.000,0.000,0.000
9,30.004,62823.600,6979.504,8.157,12.603,41.535,90.413,0.000,0.000,0.000,30.003,54447.915,6048.945,7.750,11.542,-23.573,49.902,0.000,0.000,0.000,30.005,71199.285,7910.062,8.564,13.663,106.643,130.925,0.000,0.000,0.000
10,33.338,69154.600,6914.568,8.206,12.648,41.663,90.413,0.000,0.000,0.000,33.336,58822.046,5881.418,7.835,11.643,-24.169,49.902,0.000,0.000,0.000,33.339,79487.154,7947.718,8.577,13.654,107.495,130.925,0.000,0.000,0.000
11,36.671,76104.000,6917.649,8.178,12.573,41.640,91.619,0.000,0.000,0.000,36.671,63586.480,5779.813,7.778,11.520,-24.392,47.844,0.000,0.000,0.000,36.672,88621.520,8055.485,8.578,13.626,107.672,135.394,0.000,0.000,0.000
12,40.005,82992.400,6915.150,8.129,12.583,41.669,93.428,0.000,0.000,0.000,40.004,68627.395,5718.210,7.737,11.524,-24.523,44.737,0.000,0.000,0.000,40.006,97357.405,8112.090,8.521,13.642,107.862,142.119,0.000,0.000,0.000
13,43.339,89667.200,6896.581,8.127,12.589,41.784,93.428,0.000,0.000,0.000,43.337,73169.005,5627.649,7.712,11.443,-24.612,44.737,0.000,0.000,0.000,43.340,106165.395,8165.513,8.542,13.736,108.180,142.119,0.000,0.000,0.000
14,46.673,96425.200,6886.632,8.101,12.589,41.742,105.251,0.000,0.000,0.000,46.671,77909.576,5564.252,7.619,11.332,-24.595,46.814,0.000,0.000,0.000,46.674,114940.824,8209.011,8.583,13.847,108.078,163.688,0.000,0.000,0.000
15,50.006,102785.000,6851.469,8.063,12.544,41.823,107.846,0.000,0.000,0.000,50.005,82592.655,5505.468,7.591,11.343,-24.451,46.439,0.000,0.000,0.000,50.008,122977.345,8197.471,8.536,13.744,108.098,169.253,0.000,0.000,0.000
16,53.340,108951.600,6808.600,8.058,12.519,41.920,109.550,0.000,0.000,0.000,53.339,86755.790,5421.525,7.541,11.276,-24.289,44.560,0.000,0.000,0.000,53.342,131147.410,8195.674,8.576,13.762,108.129,174.540,0.000,0.000,0.000
17,56.674,115045.200,6766.493,8.046,12.522,42.195,109.550,0.000,0.000,0.000,56.673,91297.589,5369.740,7.519,11.305,-23.742,44.560,0.000,0.000,0.000,56.676,138792.811,8163.246,8.574,13.740,108.133,174.540,0.000,0.000,0.000
18,60.007,121158.600,6730.173,8.038,12.506,52.127,109.550,0.000,0.000,0.000,60.005,95322.451,5294.995,7.559,11.364,-13.365,44.560,0.000,0.000,0.000,60.009,146994.749,8165.351,8.517,13.648,117.620,174.540,0.000,0.000,0.000
19,63.341,127348.000,6701.666,8.033,12.491,64.412,110.966,0.000,0.000,0.000,63.339,99107.838,5215.484,7.545,11.371,-15.221,44.240,0.000,0.000,0.000,63.343,155588.162,8187.847,8.521,13.611,144.045,177.691,0.000,0.000,0.000
20,66.675,133428.800,6670.590,8.032,12.490,64.630,110.966,0.000,0.000,0.000,66.673,102912.138,5144.892,7.538,11.355,-15.413,44.240,0.000,0.000,0.000,66.677,163945.462,8196.288,8.527,13.624,144.673,177.691,0.000,0.000,0.000
21,70.009,139622.600,6647.854,8.023,12.462,64.673,110.966,0.000,0.000,0.000,70.007,107090.355,5098.831,7.581,11.388,-15.575,44.240,0.000,0.000,0.000,70.011,172154.845,8196.877,8.466,13.535,144.921,177.691,0.000,0.000,0.000
22,73.343,145645.000,6619.395,8.027,12.462,64.745,110.966,0.000,0.000,0.000,73.341,111164.706,5052.235,7.597,11.428,-15.638,44.240,0.000,0.000,0.000,73.345,180125.294,8186.555,8.456,13.495,145.127,177.691,0.000,0.000,0.000
23,76.676,151883.200,6602.784,8.020,12.447,64.766,110.966,0.000,0.000,0.000,76.674,114928.790,4996.207,7.600,11.446,-15.773,44.240,0.000,0.000,0.000,76.679,188837.610,8209.362,8.440,13.447,145.305,177.691,0.000,0.000,0.000
24,80.010,158168.800,6589.540,8.011,12.434,64.794,110.966,0.000,0.000,0.000,80.008,118477.472,4935.862,7.582,11.418,-15.933,44.240,0.000,0.000,0.000,80.012,197860.128,8243.218,8.440,13.450,145.521,177.691,0.000,0.000,0.000
25,83.344,164735.200,6588.565,7.986,12.399,64.830,110.966,0.000,0.000,0.000,83.342,122193.083,4887.037,7.579,11.396,-16.074,44.240,0.000,0.000,0.000,83.347,207277.317,8290.093,8.394,13.403,145.734,177.691,0.000,0.000,0.000
26,86.678,170837.800,6569.841,7.985,12.414,64.904,110.966,0.000,0.000,0.000,86.676,125451.457,4824.373,7.590,11.433,-16.211,44.240,0.000,0.000,0.000,86.680,216224.143,8315.310,8.380,13.395,146.018,177.691,0.000,0.000,0.000
27,90.012,176840.000,6548.786,7.985,12.424,64.936,113.010,0.000,0.000,0.000,90.009,129017.778,4777.749,7.640,11.505,-16.287,43.461,0.000,0.000,0.000,90.014,224662.222,8319.822,8.330,13.343,146.160,182.559,0.000,0.000,0.000
28,93.345,183074.200,6537.521,7.982,12.426,64.961,113.010,0.000,0.000,0.000,93.343,132248.087,4722.471,7.656,11.516,-16.381,43.461,0.000,0.000,0.000,93.348,233900.313,8352.572,8.309,13.335,146.302,182.559,0.000,0.000,0.000
29,96.679,189043.600,6517.908,7.995,12.426,64.928,113.010,0.000,0.000,0.000,96.677,135592.788,4674.950,7.660,11.509,-16.449,43.461,0.000,0.000,0.000,96.682,242494.412,8360.866,8.331,13.343,146.305,182.559,0.000,0.000,0.000
30,100.000,195010.800,6499.522,8.000,12.439,64.987,113.010,0.000,0.000,0.000,100.000,139255.520,4641.173,7.669,11.559,-16.393,43.461,0.000,0.000,0.000,100.000,250766.080,8357.871,8.331,13.319,146.367,182.559,0.000,0.000,0.000
