experiment,run_id,workload,hosts,concurrency,count,seed,total_time_s,txns,throughput,p50_ms,p90_ms,p99_ms,max,cache_hits,cache_misses,cache_hit_rate,duration
"exp2-fifo-s-zipf",5,"read (rows=1000 size=64 batch=1 block=100 dist=zipf skew=1)","10.0.0.2:9601;10.0.0.3:9602;10.0.0.5:9603;10.0.0.6:9604;10.0.0.4:9605",16,100000,16791084677885396490,30.056,77210449,2568853.219,0.000511,0.000511,0.000511,31.539199,77209441,1008,0.999987,30.0
