time_s,progress,txns,throughput,p50_ms,p90_ms,p99_ms,max,cache_hits,cache_misses,cache_hit_rate,progress_ci_lower,txns_ci_lower,throughput_ci_lower,p50_ms_ci_lower,p90_ms_ci_lower,p99_ms_ci_lower,max_ci_lower,cache_hits_ci_lower,cache_misses_ci_lower,cache_hit_rate_ci_lower,progress_ci_upper,txns_ci_upper,throughput_ci_upper,p50_ms_ci_upper,p90_ms_ci_upper,p99_ms_ci_upper,max_ci_upper,cache_hits_ci_upper,cache_misses_ci_upper,cache_hit_rate_ci_upper
11,36.687,15062388.600,1368655.916,0.001,0.001,0.001,206.379,15066323.600,1000.800,1.000,36.675,8209522.205,745612.346,0.001,0.001,0.000,-99.498,8206931.425,999.761,1.000,36.698,21915254.995,1991699.485,0.001,0.001,0.001,512.257,21925715.775,1001.839,1.000
12,40.021,16603840.200,1383008.546,0.001,0.001,0.001,206.379,16606539.200,1000.800,1.000,40.010,8952894.088,745410.949,0.001,0.001,0.000,-99.498,8951799.532,999.761,1.000,40.033,24254786.312,2020606.144,0.001,0.001,0.001,512.257,24261278.868,1001.839,1.000
13,43.355,18170213.000,1397097.713,0.001,0.001,0.001,206.379,18173111.800,1000.800,1.000,43.344,9739394.191,748561.587,0.001,0.001,0.000,-99.498,9745386.621,999.761,1.000,43.366,26601031.809,2045633.839,0.001,0.001,0.001,512.257,26600836.979,1001.839,1.000
14,46.690,19776785.400,1412007.642,0.001,0.001,0.001,206.379,19777630.600,1000.800,1.000,46.679,10538937.347,752185.898,0.001,0.001,0.000,-99.498,10539197.751,999.761,1.000,46.701,29014633.453,2071829.386,0.001,0.001,0.001,512.257,29016063.449,1001.839,1.000
15,50.026,21311256.600,1420093.463,0.001,0.001,0.001,206.379,21310816.800,1000.800,1.000,50.014,11233252.201,748305.705,0.001,0.001,0.000,-99.498,11233108.549,999.761,1.000,50.038,31389260.999,2091881.222,0.001,0.001,0.001,512.257,31388525.051,1001.839,1.000
16,53.360,22877072.200,1429171.094,0.001,0.001,0.001,206.379,22879930.400,1000.800,1.000,53.348,11977317.918,748013.097,0.001,0.001,0.000,-99.498,11979395.746,999.761,1.000,53.373,33776826.482,2110329.091,0.001,0.001,0.001,512.257,33780465.054,1001.839,1.000
17,56.697,24476077.400,1439081.847,0.001,0.001,0.001,206.379,24478345.400,1000.800,1.000,56.683,12887778.719,757518.904,0.001,0.001,0.000,-99.498,12889280.010,999.761,1.000,56.711,36064376.081,2120644.790,0.001,0.001,0.001,512.257,36067410.790,1001.839,1.000
18,60.032,26084714.800,1448435.929,0.001,0.001,0.001,206.379,26088363.200,1000.800,1.000,60.020,13841614.749,768404.016,0.001,0.001,0.000,-99.498,13843641.094,999.761,1.000,60.045,38327814.851,2128467.842,0.001,0.001,0.001,512.257,38333085.306,1001.839,1.000
19,63.366,27687898.600,1456565.397,0.001,0.001,0.001,206.379,27691947.200,1000.800,1.000,63.354,14698404.506,773051.651,0.001,0.001,0.000,-99.498,14699593.926,999.761,1.000,63.378,40677392.694,2140079.142,0.001,0.001,0.001,512.257,40684300.474,1001.839,1.000
20,66.701,29273393.200,1462988.241,0.001,0.001,0.001,206.379,29274131.200,1000.800,1.000,66.688,15507587.926,774818.261,0.001,0.001,0.000,-99.498,15508648.964,999.761,1.000,66.714,43039198.474,2151158.221,0.001,0.001,0.001,512.257,43039613.436,1001.839,1.000
21,70.034,30862886.800,1469003.778,0.001,0.001,0.001,206.379,30865665.400,1000.800,1.000,70.021,16337316.130,777427.810,0.001,0.001,0.000,-99.498,16336656.237,999.761,1.000,70.047,45388457.470,2160579.746,0.001,0.001,0.001,512.257,45394674.563,1001.839,1.000
22,73.369,32478935.200,1475671.761,0.001,0.001,0.001,206.379,32480975.800,1000.800,1.000,73.355,17213055.150,781871.847,0.001,0.001,0.000,-99.498,17211845.259,999.761,1.000,73.382,47744815.250,2169471.675,0.001,0.001,0.001,512.257,47750106.341,1001.839,1.000
23,76.702,34016258.600,1478345.868,0.001,0.001,0.001,206.379,34016957.000,1000.800,1.000,76.688,17876205.795,776708.195,0.001,0.001,0.000,-99.498,17876840.594,999.761,1.000,76.716,50156311.405,2179983.541,0.001,0.001,0.001,512.257,50157073.406,1001.839,1.000
24,80.038,35572101.200,1481549.916,0.001,0.001,0.001,206.379,35572544.400,1000.800,1.000,80.021,18598585.621,774395.586,0.001,0.001,0.000,-99.498,18598434.571,999.761,1.000,80.054,52545616.779,2188704.246,0.001,0.001,0.001,512.257,52546654.229,1001.839,1.000
25,83.372,37120812.000,1484218.594,0.001,0.001,0.001,206.379,37126530.400,1000.800,1.000,83.354,19378375.094,774575.889,0.001,0.001,0.000,-99.498,19378399.478,999.761,1.000,83.391,54863248.906,2193861.299,0.001,0.001,0.001,512.257,54874661.322,1001.839,1.000
26,86.707,38622125.600,1484849.800,0.001,0.001,0.001,206.379,38627418.000,1000.800,1.000,86.689,20028092.012,769775.892,0.001,0.001,0.000,-99.498,20030983.421,999.761,1.000,86.725,57216159.188,2199923.709,0.001,0.001,0.001,512.257,57223852.579,1001.839,1.000
27,90.043,40180060.200,1487504.686,0.001,0.001,0.001,206.379,40181757.000,1000.800,1.000,90.026,20796020.640,769706.652,0.001,0.001,0.000,-99.498,20797063.278,999.761,1.000,90.060,59564099.760,2205302.720,0.001,0.001,0.001,512.257,59566450.722,1001.839,1.000
28,93.377,41850732.000,1494031.467,0.001,0.001,0.001,206.379,41852476.200,1000.800,1.000,93.359,21919283.741,782307.364,0.001,0.001,0.000,-99.498,21920078.172,999.761,1.000,93.395,61782180.259,2205755.569,0.001,0.001,0.001,512.257,61784874.228,1001.839,1.000
29,96.712,43543806.400,1500868.608,0.001,0.001,0.001,206.379,43548427.000,1000.800,1.000,96.694,23106529.111,796253.292,0.001,0.001,0.000,-99.498,23105103.741,999.761,1.000,96.730,63981083.689,2205483.924,0.001,0.001,0.001,512.257,63991750.259,1001.839,1.000
30,100.000,45207348.400,1506278.911,0.001,0.001,0.001,206.379,45209508.400,1000.800,1.000,100.000,24114373.624,803298.126,0.001,0.001,0.000,-99.498,24114132.419,999.761,1.000,100.000,66300323.176,2209259.697,0.001,0.001,0.001,512.257,66304884.381,1001.839,1.000
