time_s,progress,txns,throughput,p50_ms,p90_ms,p99_ms,max,cache_hits,cache_misses,cache_hit_rate,progress_ci_lower,txns_ci_lower,throughput_ci_lower,p50_ms_ci_lower,p90_ms_ci_lower,p99_ms_ci_lower,max_ci_lower,cache_hits_ci_lower,cache_misses_ci_lower,cache_hit_rate_ci_lower,progress_ci_upper,txns_ci_upper,throughput_ci_upper,p50_ms_ci_upper,p90_ms_ci_upper,p99_ms_ci_upper,max_ci_upper,cache_hits_ci_upper,cache_misses_ci_upper,cache_hit_rate_ci_upper
1,3.334,1438.800,1438.482,2.672,3.533,4.589,77.483,0.000,0.000,0.000,3.334,1352.443,1352.004,2.555,3.304,4.178,55.676,0.000,0.000,0.000,3.335,1525.157,1524.961,2.789,3.762,5.000,99.291,0.000,0.000,0.000
2,6.668,2990.200,1494.845,2.684,3.517,4.406,77.483,0.000,0.000,0.000,6.667,2829.213,1414.293,2.574,3.314,4.000,55.676,0.000,0.000,0.000,6.668,3151.187,1575.397,2.794,3.720,4.812,99.291,0.000,0.000,0.000
3,10.001,4483.600,1494.307,2.703,3.575,4.616,77.483,0.000,0.000,0.000,10.001,4239.024,1412.753,2.600,3.363,4.067,55.676,0.000,0.000,0.000,10.002,4728.176,1575.861,2.806,3.788,5.165,99.291,0.000,0.000,0.000
4,13.335,6010.600,1502.441,2.701,3.580,4.606,77.483,0.000,0.000,0.000,13.335,5681.266,1420.091,2.597,3.362,4.038,55.676,0.000,0.000,0.000,13.336,6339.934,1584.791,2.805,3.798,5.173,99.291,0.000,0.000,0.000
5,16.669,7514.400,1502.671,2.708,3.588,4.635,77.483,0.000,0.000,0.000,16.669,7072.174,1414.219,2.599,3.336,4.007,55.676,0.000,0.000,0.000,16.669,7956.626,1591.123,2.817,3.839,5.262,99.291,0.000,0.000,0.000
6,20.003,9023.600,1503.725,2.711,3.589,4.619,77.483,0.000,0.000,0.000,20.002,8530.139,1421.484,2.607,3.349,4.060,55.676,0.000,0.000,0.000,20.003,9517.061,1585.967,2.815,3.829,5.178,99.291,0.000,0.000,0.000
7,23.337,10583.800,1511.769,2.703,3.573,4.576,77.483,0.000,0.000,0.000,23.336,10015.568,1430.597,2.602,3.339,4.056,55.676,0.000,0.000,0.000,23.337,11152.032,1592.941,2.805,3.806,5.095,99.291,0.000,0.000,0.000
8,26.670,12152.800,1518.894,2.697,3.557,4.544,77.483,0.000,0.000,0.000,26.670,11500.682,1437.374,2.590,3.328,4.028,55.676,0.000,0.000,0.000,26.671,12804.918,1600.414,2.803,3.787,5.060,99.291,0.000,0.000,0.000
9,30.004,13720.600,1524.308,2.691,3.544,4.511,77.483,0.000,0.000,0.000,30.003,13022.964,1446.788,2.591,3.327,4.023,55.676,0.000,0.000,0.000,30.004,14418.236,1601.827,2.790,3.762,4.999,99.291,0.000,0.000,0.000
10,33.338,15270.200,1526.819,2.689,3.541,4.506,77.483,0.000,0.000,0.000,33.337,14538.425,1453.639,2.595,3.342,4.040,55.676,0.000,0.000,0.000,33.338,16001.975,1600.000,2.782,3.740,4.971,99.291,0.000,0.000,0.000
11,36.672,16819.600,1528.853,2.685,3.538,4.500,77.483,0.000,0.000,0.000,36.671,16038.514,1457.839,2.592,3.343,4.060,55.676,0.000,0.000,0.000,36.672,17600.686,1599.868,2.777,3.732,4.939,99.291,0.000,0.000,0.000
12,40.005,18355.800,1529.452,2.685,3.538,4.489,77.483,0.000,0.000,0.000,40.004,17496.129,1457.809,2.592,3.347,4.049,55.676,0.000,0.000,0.000,40.006,19215.471,1601.095,2.778,3.729,4.928,99.291,0.000,0.000,0.000
13,43.339,19887.600,1529.616,2.685,3.541,4.490,77.483,0.000,0.000,0.000,43.338,19008.116,1461.967,2.596,3.362,4.093,55.676,0.000,0.000,0.000,43.339,20767.084,1597.266,2.773,3.720,4.887,99.291,0.000,0.000,0.000
14,46.673,21380.000,1526.945,2.689,3.552,4.522,77.483,0.000,0.000,0.000,46.672,20379.025,1455.447,2.598,3.358,4.080,55.676,0.000,0.000,0.000,46.673,22380.975,1598.444,2.780,3.747,4.964,99.291,0.000,0.000,0.000
15,50.007,22896.400,1526.225,2.689,3.556,4.527,77.483,0.000,0.000,0.000,50.006,21878.995,1458.398,2.602,3.373,4.096,55.676,0.000,0.000,0.000,50.007,23913.805,1594.051,2.777,3.740,4.958,99.291,0.000,0.000,0.000
16,53.341,24426.800,1526.469,2.690,3.556,4.528,77.483,0.000,0.000,0.000,53.340,23417.116,1463.368,2.609,3.384,4.123,55.676,0.000,0.000,0.000,53.341,25436.484,1589.570,2.770,3.728,4.933,99.291,0.000,0.000,0.000
17,56.675,25933.800,1525.313,2.691,3.562,4.544,77.483,0.000,0.000,0.000,56.674,24866.337,1462.526,2.611,3.390,4.124,55.676,0.000,0.000,0.000,56.675,27001.263,1588.101,2.771,3.734,4.963,99.291,0.000,0.000,0.000
18,60.008,27432.200,1523.810,2.693,3.568,4.563,77.483,0.000,0.000,0.000,60.007,26313.850,1461.682,2.612,3.392,4.131,55.676,0.000,0.000,0.000,60.008,28550.550,1585.938,2.773,3.743,4.995,99.291,0.000,0.000,0.000
19,63.342,28935.000,1522.690,2.694,3.572,4.568,77.483,0.000,0.000,0.000,63.341,27738.624,1459.727,2.613,3.393,4.111,55.676,0.000,0.000,0.000,63.342,30131.376,1585.654,2.775,3.752,5.026,99.291,0.000,0.000,0.000
20,66.676,30423.800,1520.986,2.696,3.578,4.590,77.483,0.000,0.000,0.000,66.675,29109.110,1455.259,2.613,3.384,4.105,55.676,0.000,0.000,0.000,66.676,31738.490,1586.713,2.779,3.773,5.075,99.291,0.000,0.000,0.000
21,70.009,31882.000,1517.988,2.698,3.588,4.664,77.483,0.000,0.000,0.000,70.009,30464.763,1450.510,2.615,3.386,4.064,55.676,0.000,0.000,0.000,70.010,33299.237,1585.466,2.781,3.790,5.263,99.291,0.000,0.000,0.000
22,73.343,33387.400,1517.408,2.697,3.592,4.718,77.483,0.000,0.000,0.000,73.342,31876.153,1448.723,2.614,3.384,4.049,55.676,0.000,0.000,0.000,73.343,34898.647,1586.092,2.779,3.800,5.387,99.291,0.000,0.000,0.000
23,76.677,34911.000,1517.670,2.695,3.590,4.744,77.483,0.000,0.000,0.000,76.676,33301.423,1447.697,2.615,3.377,3.992,55.676,0.000,0.000,0.000,76.677,36520.577,1587.644,2.776,3.803,5.496,99.291,0.000,0.000,0.000
24,80.011,36433.600,1517.866,2.693,3.591,4.781,77.483,0.000,0.000,0.000,80.010,34724.884,1446.673,2.615,3.373,3.929,55.676,0.000,0.000,0.000,80.011,38142.316,1589.059,2.771,3.808,5.633,99.291,0.000,0.000,0.000
25,83.344,37977.800,1518.911,2.690,3.588,4.787,77.483,0.000,0.000,0.000,83.343,36180.139,1447.010,2.613,3.367,3.884,55.676,0.000,0.000,0.000,83.346,39775.461,1590.813,2.767,3.809,5.690,99.291,0.000,0.000,0.000
26,86.678,39505.600,1519.245,2.689,3.588,4.802,77.483,0.000,0.000,0.000,86.677,37583.078,1445.308,2.612,3.360,3.836,55.676,0.000,0.000,0.000,86.679,41428.122,1593.183,2.767,3.816,5.769,99.291,0.000,0.000,0.000
27,90.012,41027.200,1519.326,2.690,3.588,4.781,77.483,0.000,0.000,0.000,90.011,39034.597,1445.532,2.611,3.361,3.857,55.676,0.000,0.000,0.000,90.012,43019.803,1593.120,2.769,3.814,5.705,99.291,0.000,0.000,0.000
28,93.346,42578.200,1520.450,2.690,3.585,4.769,77.483,0.000,0.000,0.000,93.344,40486.163,1445.741,2.611,3.355,3.853,55.676,0.000,0.000,0.000,93.347,44670.237,1595.159,2.769,3.814,5.684,99.291,0.000,0.000,0.000
29,96.679,44123.800,1521.310,2.689,3.583,4.757,77.483,0.000,0.000,0.000,96.678,41895.031,1444.462,2.606,3.346,3.850,55.676,0.000,0.000,0.000,96.681,46352.569,1598.157,2.772,3.820,5.664,99.291,0.000,0.000,0.000
30,100.000,45670.200,1522.140,2.689,3.583,4.748,77.483,0.000,0.000,0.000,100.000,43350.945,1444.834,2.605,3.346,3.862,55.676,0.000,0.000,0.000,100.000,47989.455,1599.446,2.773,3.820,5.634,99.291,0.000,0.000,0.000
