time_s,progress,txns,throughput,p50_ms,p90_ms,p99_ms,max,cache_hits,cache_misses,cache_hit_rate,progress_ci_lower,txns_ci_lower,throughput_ci_lower,p50_ms_ci_lower,p90_ms_ci_lower,p99_ms_ci_lower,max_ci_lower,cache_hits_ci_lower,cache_misses_ci_lower,cache_hit_rate_ci_lower,progress_ci_upper,txns_ci_upper,throughput_ci_upper,p50_ms_ci_upper,p90_ms_ci_upper,p99_ms_ci_upper,max_ci_upper,cache_hits_ci_upper,cache_misses_ci_upper,cache_hit_rate_ci_upper
1,3.335,1624288.800,1623619.489,0.001,0.001,0.001,28.669,1643070.200,1044.800,0.999,3.333,1584506.359,1583612.712,0.001,0.001,0.001,27.186,1603066.312,1042.412,0.999,3.336,1664071.241,1663626.266,0.001,0.001,0.001,30.152,1683074.088,1047.188,0.999
2,6.670,3823030.600,1910677.818,0.001,0.001,0.001,28.669,3839666.600,1044.800,1.000,6.667,3764132.774,1881291.363,0.001,0.001,0.001,27.186,3783008.514,1042.412,1.000,6.672,3881928.426,1940064.273,0.001,0.001,0.001,30.152,3896324.686,1047.188,1.000
3,10.004,5940591.800,1979402.812,0.001,0.001,0.001,28.669,5954897.200,1044.800,1.000,10.001,5806425.745,1934825.333,0.001,0.001,0.001,27.186,5818800.320,1042.412,1.000,10.007,6074757.855,2023980.292,0.001,0.001,0.001,30.152,6090994.080,1047.188,1.000
4,13.338,8130355.200,2031910.529,0.001,0.001,0.001,28.669,8174876.200,1044.800,1.000,13.335,7990529.749,1997020.524,0.001,0.001,0.001,27.186,8016529.239,1042.412,1.000,13.341,8270180.651,2066800.535,0.001,0.001,0.001,30.152,8333223.161,1047.188,1.000
5,16.671,10318616.800,2063139.166,0.001,0.001,0.001,28.669,10347887.000,1044.800,1.000,16.668,10169871.725,2033475.244,0.001,0.001,0.001,27.186,10185872.261,1042.412,1.000,16.675,10467361.875,2092803.088,0.001,0.001,0.001,30.152,10509901.739,1047.188,1.000
6,20.010,12507967.200,2083670.350,0.001,0.001,0.001,28.669,12522787.400,1044.800,1.000,20.001,12317398.415,2051307.532,0.001,0.001,0.001,27.186,12333963.835,1042.412,1.000,20.018,12698535.985,2116033.168,0.001,0.001,0.001,30.152,12711610.965,1047.188,1.000
7,23.344,14690486.800,2097693.110,0.001,0.001,0.001,28.669,14712009.000,1044.800,1.000,23.336,14466088.895,2065150.580,0.001,0.001,0.001,27.186,14472341.321,1042.412,1.000,23.352,14914884.705,2130235.640,0.001,0.001,0.001,30.152,14951676.679,1047.188,1.000
8,26.678,16898347.600,2111437.326,0.001,0.001,0.001,28.669,16926752.000,1044.800,1.000,26.670,16631536.607,2077662.127,0.001,0.001,0.001,27.186,16654515.187,1042.412,1.000,26.686,17165158.593,2145212.525,0.001,0.001,0.001,30.152,17198988.813,1047.188,1.000
9,30.011,19073179.400,2118459.685,0.001,0.001,0.001,28.669,19089062.400,1044.800,1.000,30.003,18826911.363,2090728.497,0.001,0.001,0.001,27.186,18838298.095,1042.412,1.000,30.019,19319447.437,2146190.872,0.001,0.001,0.001,30.152,19339826.705,1047.188,1.000
10,33.346,21275194.600,2126686.650,0.001,0.001,0.001,28.669,21309832.200,1044.800,1.000,33.339,21025634.822,2101295.406,0.001,0.001,0.001,27.186,21067234.018,1042.412,1.000,33.354,21524754.378,2152077.893,0.001,0.001,0.001,30.152,21552430.382,1047.188,1.000
11,36.681,23424576.800,2128677.995,0.001,0.001,0.001,28.669,23451803.600,1044.800,1.000,36.672,23142634.994,2102610.490,0.001,0.001,0.001,27.186,23174303.960,1042.412,1.000,36.690,23706518.606,2154745.500,0.001,0.001,0.001,30.152,23729303.240,1047.188,1.000
12,40.015,25582887.600,2131118.131,0.001,0.001,0.001,28.669,25599111.000,1044.800,1.000,40.006,25320884.266,2108889.268,0.001,0.001,0.001,27.186,25340173.330,1042.412,1.000,40.024,25844890.934,2153346.994,0.001,0.001,0.001,30.152,25858048.670,1047.188,1.000
13,43.352,27761989.800,2134638.390,0.001,0.001,0.001,28.669,27780434.800,1044.800,1.000,43.337,27504547.652,2114382.074,0.001,0.001,0.001,27.186,27516131.370,1042.412,1.000,43.367,28019431.948,2154894.706,0.001,0.001,0.001,30.152,28044738.230,1047.188,1.000
14,46.685,29928764.400,2136920.849,0.001,0.001,0.001,28.669,29950856.400,1044.800,1.000,46.670,29659047.882,2117226.705,0.001,0.001,0.001,27.186,29689618.900,1042.412,1.000,46.700,30198480.918,2156614.993,0.001,0.001,0.001,30.152,30212093.900,1047.188,1.000
15,50.022,32119207.800,2140356.551,0.001,0.001,0.001,28.669,32154619.000,1044.800,1.000,50.009,31853008.332,2122273.145,0.001,0.001,0.001,27.186,31889136.365,1042.412,1.000,50.034,32385407.268,2158439.956,0.001,0.001,0.001,30.152,32420101.635,1047.188,1.000
