time_s,progress,txns,throughput,p50_ms,p90_ms,p99_ms,max
1.000,2.416,2416,2415.676,0.005119,19.972095,23.494655,29.573119
1.278,100.000,100000,78260.593,0.001023,0.069119,12.304383,29.573119
