time_s,progress,txns,throughput,p50_ms,p90_ms,p99_ms,max,cache_hits,cache_misses,cache_hit_rate,progress_ci_lower,txns_ci_lower,throughput_ci_lower,p50_ms_ci_lower,p90_ms_ci_lower,p99_ms_ci_lower,max_ci_lower,cache_hits_ci_lower,cache_misses_ci_lower,cache_hit_rate_ci_lower,progress_ci_upper,txns_ci_upper,throughput_ci_upper,p50_ms_ci_upper,p90_ms_ci_upper,p99_ms_ci_upper,max_ci_upper,cache_hits_ci_upper,cache_misses_ci_upper,cache_hit_rate_ci_upper
12,40.005,53936.000,4494.065,1.840,4.198,5.973,78.669,25368.000,28585.600,0.470,40.005,50373.369,4197.219,1.792,3.854,5.112,58.256,23562.666,26835.048,0.468,40.006,57498.631,4790.912,1.888,4.541,6.834,99.083,27173.334,30336.152,0.473
13,43.339,58762.200,4519.570,1.824,4.197,5.970,78.669,27803.000,30975.000,0.473,43.338,54797.736,4214.659,1.775,3.844,5.111,58.256,25793.062,29018.537,0.471,43.340,62726.664,4824.482,1.872,4.551,6.830,99.083,29812.938,32931.463,0.475
14,46.673,63538.000,4537.828,1.811,4.196,5.998,78.669,30198.800,33357.200,0.475,46.672,59498.766,4249.354,1.769,3.858,5.163,58.256,28163.419,31354.246,0.473,46.674,67577.234,4826.301,1.853,4.534,6.833,99.083,32234.181,35360.154,0.477
15,50.007,68426.400,4561.168,1.798,4.186,5.990,78.669,32659.000,35789.800,0.477,50.006,64110.710,4273.496,1.757,3.854,5.158,58.256,30502.255,33636.526,0.476,50.008,72742.090,4848.840,1.838,4.517,6.822,99.083,34815.745,37943.074,0.479
16,53.340,73231.400,4576.375,1.789,4.181,5.974,78.669,35052.200,38195.600,0.479,53.339,68734.376,4295.346,1.750,3.858,5.168,58.256,32812.351,35938.655,0.477,53.341,77728.424,4857.404,1.829,4.504,6.779,99.083,37292.049,40452.545,0.480
17,56.674,78183.000,4598.413,1.778,4.170,5.936,78.669,37533.600,40670.600,0.480,56.673,73574.767,4327.365,1.743,3.866,5.156,58.256,35208.908,38385.348,0.478,56.675,82791.233,4869.461,1.814,4.473,6.716,99.083,39858.292,42955.852,0.481
18,60.008,83091.600,4615.606,1.767,4.162,5.915,78.669,39997.400,43114.800,0.481,60.007,78485.978,4359.768,1.734,3.878,5.181,58.256,37657.309,40848.477,0.480,60.009,87697.222,4871.443,1.800,4.447,6.649,99.083,42337.491,45381.123,0.483
19,63.342,87765.600,4618.650,1.758,4.163,5.944,78.669,42356.600,45427.200,0.482,63.340,82626.177,4348.199,1.724,3.876,5.164,58.256,39755.145,42888.929,0.481,63.343,92905.023,4889.101,1.792,4.450,6.724,99.083,44958.055,47965.471,0.484
20,66.675,92664.000,4632.605,1.749,4.160,5.935,78.669,44828.200,47854.000,0.484,66.674,87101.734,4354.530,1.714,3.863,5.143,58.256,42018.389,45098.251,0.482,66.677,98226.266,4910.680,1.784,4.457,6.727,99.083,47638.011,50609.749,0.485
21,70.009,97686.000,4651.118,1.738,4.150,5.919,78.669,47373.600,50334.000,0.485,70.007,91901.444,4375.701,1.703,3.859,5.139,58.256,44423.639,47498.664,0.483,70.011,103470.556,4926.534,1.772,4.442,6.699,99.083,50323.561,53169.336,0.486
22,73.343,102708.000,4667.952,1.726,4.141,5.898,78.669,49923.400,52802.400,0.486,73.341,96797.443,4399.322,1.693,3.855,5.130,58.256,46925.720,49894.573,0.485,73.344,108618.557,4936.582,1.759,4.428,6.667,99.083,52921.080,55710.227,0.487
23,76.676,107561.400,4675.985,1.719,4.139,5.901,78.669,52360.600,55221.400,0.487,76.675,101432.362,4409.534,1.689,3.853,5.137,58.256,49268.053,52185.699,0.486,76.678,113690.438,4942.435,1.749,4.424,6.664,99.083,55453.147,58257.101,0.488
24,80.010,112333.800,4679.981,1.712,4.139,5.904,78.669,54756.600,57596.600,0.487,80.009,106249.979,4426.519,1.684,3.861,5.181,58.256,51700.643,54570.687,0.486,80.012,118417.621,4933.442,1.740,4.418,6.627,99.083,57812.557,60622.513,0.488
25,83.344,117100.200,4683.418,1.708,4.139,5.902,78.669,57131.600,59991.200,0.488,83.343,110959.730,4437.832,1.685,3.868,5.201,58.256,54061.296,56913.798,0.487,83.345,123240.670,4929.004,1.732,4.411,6.604,99.083,60201.904,63068.602,0.488
26,86.678,121923.800,4688.789,1.704,4.139,5.890,78.669,59527.400,62414.400,0.488,86.676,115676.848,4448.554,1.682,3.872,5.202,58.256,56423.896,59269.315,0.488,86.679,128170.752,4929.024,1.726,4.406,6.578,99.083,62630.904,65559.485,0.489
27,90.011,126685.400,4691.466,1.703,4.137,5.884,78.669,61877.200,64823.600,0.488,90.010,120414.510,4459.251,1.683,3.878,5.218,58.256,58771.345,61659.057,0.488,90.013,132956.290,4923.681,1.722,4.395,6.551,99.083,64983.055,67988.143,0.489
28,93.345,131449.800,4694.052,1.701,4.137,5.874,78.669,64244.200,67224.400,0.489,93.343,124972.921,4462.774,1.681,3.881,5.221,58.256,61020.105,63966.121,0.488,93.347,137926.679,4925.330,1.721,4.393,6.527,99.083,67468.295,70482.679,0.489
29,96.678,136219.400,4696.641,1.699,4.137,5.869,78.669,66619.400,69617.200,0.489,96.677,129329.294,4459.089,1.676,3.877,5.210,58.256,63171.413,66175.545,0.488,96.680,143109.506,4934.192,1.721,4.398,6.527,99.083,70067.387,73058.855,0.490
30,100.000,140956.400,4697.970,1.695,4.140,5.870,78.669,69003.800,71973.200,0.489,100.000,133689.229,4455.766,1.670,3.876,5.207,58.256,65328.696,68382.397,0.489,100.000,148223.571,4940.175,1.720,4.405,6.532,99.083,72678.904,75564.003,0.490
