time_s,progress,txns,throughput,p50_ms,p90_ms,p99_ms,max,cache_hits,cache_misses,cache_hit_rate,progress_ci_lower,txns_ci_lower,throughput_ci_lower,p50_ms_ci_lower,p90_ms_ci_lower,p99_ms_ci_lower,max_ci_lower,cache_hits_ci_lower,cache_misses_ci_lower,cache_hit_rate_ci_lower,progress_ci_upper,txns_ci_upper,throughput_ci_upper,p50_ms_ci_upper,p90_ms_ci_upper,p99_ms_ci_upper,max_ci_upper,cache_hits_ci_upper,cache_misses_ci_upper,cache_hit_rate_ci_upper
1,3.334,9163.600,9161.607,6.615,9.806,14.801,38.787,0.000,0.000,0.000,3.334,8577.336,8576.123,6.092,8.735,12.622,22.373,0.000,0.000,0.000,3.335,9749.864,9747.092,7.138,10.877,16.981,55.202,0.000,0.000,0.000
2,6.668,18447.400,9222.164,6.586,10.020,14.248,38.787,0.000,0.000,0.000,6.667,17069.084,8533.163,5.984,8.908,12.353,22.373,0.000,0.000,0.000,6.669,19825.716,9911.166,7.189,11.133,16.142,55.202,0.000,0.000,0.000
3,10.001,28279.600,9425.139,6.405,9.799,14.118,39.692,0.000,0.000,0.000,10.000,26882.695,8959.616,6.073,8.987,11.972,25.341,0.000,0.000,0.000,10.003,29676.505,9890.661,6.738,10.612,16.264,54.042,0.000,0.000,0.000
4,13.335,37858.800,9463.420,6.359,9.786,14.346,39.692,0.000,0.000,0.000,13.335,36202.372,9049.332,6.138,9.039,11.367,25.341,0.000,0.000,0.000,13.336,39515.228,9877.509,6.579,10.533,17.324,54.042,0.000,0.000,0.000
5,16.669,47396.400,9477.958,6.346,9.742,14.402,39.692,0.000,0.000,0.000,16.668,45266.307,9051.778,6.071,9.079,11.298,25.341,0.000,0.000,0.000,16.670,49526.493,9904.138,6.622,10.405,17.506,54.042,0.000,0.000,0.000
6,20.003,56381.600,9395.686,6.376,9.888,15.054,39.692,0.000,0.000,0.000,20.001,52911.147,8817.048,6.017,9.092,11.827,25.341,0.000,0.000,0.000,20.004,59852.053,9974.324,6.735,10.683,18.280,54.042,0.000,0.000,0.000
7,23.336,65379.200,9338.688,6.426,9.945,15.032,39.692,0.000,0.000,0.000,23.336,61238.506,8746.955,6.019,9.190,11.975,25.341,0.000,0.000,0.000,23.337,69519.894,9930.421,6.833,10.700,18.090,54.042,0.000,0.000,0.000
8,26.670,74689.600,9335.010,6.429,9.963,15.170,39.692,0.000,0.000,0.000,26.670,68994.261,8622.919,5.970,8.930,11.980,25.341,0.000,0.000,0.000,26.671,80384.939,10047.102,6.888,10.996,18.360,54.042,0.000,0.000,0.000
9,30.004,83983.000,9330.242,6.447,9.940,15.070,39.692,0.000,0.000,0.000,30.002,77659.551,8627.402,5.980,8.993,12.087,25.341,0.000,0.000,0.000,30.005,90306.449,10033.083,6.914,10.887,18.053,54.042,0.000,0.000,0.000
10,33.338,92380.400,9236.862,6.506,10.079,15.309,39.692,0.000,0.000,0.000,33.336,84399.902,8438.607,5.973,8.911,12.250,25.341,0.000,0.000,0.000,33.339,100360.898,10035.117,7.039,11.248,18.369,54.042,0.000,0.000,0.000
11,36.672,100412.600,9127.283,6.530,10.171,15.445,63.635,0.000,0.000,0.000,36.670,90404.942,8217.328,5.955,8.827,12.547,7.869,0.000,0.000,0.000,36.673,110420.258,10037.239,7.105,11.516,18.343,119.402,0.000,0.000,0.000
