time_s,progress,txns,throughput,p50_ms,p90_ms,p99_ms,max
1.000,6.915,6915,6914.574,0.001023,11.689983,20.037631,106.561535
1.244,82.821,82821,66556.142,0.001023,0.059391,11.550719,106.561535
