time_s,progress,txns,throughput,p50_ms,p90_ms,p99_ms,max,cache_hits,cache_misses,cache_hit_rate
1.000,3.334,3811,3810.709,26.427391,36.470783,46.825471,63.995903,1860,2017,0.479752
2.000,6.667,7488,3743.740,26.558463,36.765695,44.859391,63.995903,3755,3896,0.490786
3.000,10.001,11210,3736.416,26.361855,37.519359,44.630015,63.995903,5521,5758,0.489494
4.000,13.334,14442,3610.230,27.656191,37.781503,44.924927,63.995903,6918,7618,0.475922
5.000,16.668,17476,3494.955,28.295167,38.076415,47.415295,64.421887,8176,9445,0.463992
6.000,20.001,21570,3594.745,27.607039,37.945343,46.301183,64.421887,10537,11309,0.482331
7.001,23.335,33111,4729.800,0.001023,36.536319,44.924927,64.421887,20439,13208,0.607454
8.001,26.669,48318,6039.321,0.000511,35.586047,44.859391,64.421887,34001,14967,0.694351
9.001,30.002,66089,7342.711,0.000511,34.603007,44.171263,64.421887,49975,16820,0.748185
10.001,33.336,84290,8428.318,0.000511,34.013183,43.548671,64.421887,66211,18645,0.780275
11.001,36.669,102884,9352.369,0.000511,33.587199,42.958847,64.421887,82969,20516,0.801749
12.001,40.003,121078,10089.070,0.000511,33.226751,42.795007,64.421887,99277,22339,0.816315
13.001,43.337,139855,10757.277,0.000511,32.866303,42.467327,64.421887,116187,24233,0.827425
14.001,46.670,157265,11232.390,0.000511,32.735231,42.237951,64.421887,131878,26022,0.835199
15.001,50.004,175208,11679.666,0.000511,32.538623,42.008575,64.421887,147884,27875,0.841402
16.001,53.337,193772,12109.840,0.000511,32.292863,41.877503,64.421887,164643,29768,0.846881
17.001,56.671,212300,12487.307,0.000511,32.145407,41.779199,64.421887,181338,31586,0.851656
18.001,60.004,230542,12806.947,0.000511,32.030719,41.648127,64.421887,197686,33433,0.855343
19.001,63.338,249067,13107.836,0.000511,31.883263,41.451519,64.421887,214406,35312,0.858592
20.001,66.671,267936,13395.834,0.000511,31.686655,41.254911,64.421887,231356,37252,0.861315
21.002,70.005,285998,13617.956,0.000511,31.604735,41.189375,64.421887,247417,39093,0.863555
22.002,73.339,304217,13827.043,0.000511,31.490047,41.123839,64.421887,263999,40972,0.865653
23.002,76.672,322154,14005.671,0.000511,31.375359,41.123839,64.421887,280005,42803,0.867404
24.002,80.006,340310,14178.553,0.000511,31.260671,41.123839,64.421887,296188,44666,0.868959
25.002,83.339,358504,14339.110,0.000511,31.178751,41.091071,64.421887,312629,46517,0.870479
26.002,86.673,377131,14504.007,0.000511,31.096831,40.992767,64.421887,329312,48408,0.871842
27.002,90.006,396026,14666.592,0.000511,30.998527,40.894463,64.421887,346300,50327,0.873113
28.002,93.340,412649,14736.428,0.000511,30.998527,41.025535,64.421887,361309,52038,0.874106
29.002,96.674,431051,14862.770,0.000511,30.916607,41.025535,64.421887,377762,53892,0.875150
30.002,100.000,449145,14970.437,0.000511,30.818303,41.091071,65.470463,394170,55703,0.876181
