time_s,progress,txns,throughput,p50_ms,p90_ms,p99_ms,max,cache_hits,cache_misses,cache_hit_rate,progress_ci_lower,txns_ci_lower,throughput_ci_lower,p50_ms_ci_lower,p90_ms_ci_lower,p99_ms_ci_lower,max_ci_lower,cache_hits_ci_lower,cache_misses_ci_lower,cache_hit_rate_ci_lower,progress_ci_upper,txns_ci_upper,throughput_ci_upper,p50_ms_ci_upper,p90_ms_ci_upper,p99_ms_ci_upper,max_ci_upper,cache_hits_ci_upper,cache_misses_ci_upper,cache_hit_rate_ci_upper
1,3.334,5963.600,5962.894,4.973,7.655,11.415,48.480,0.000,0.000,0.000,3.334,5492.464,5491.989,4.650,6.967,9.863,14.855,0.000,0.000,0.000,3.334,6434.736,6433.800,5.295,8.342,12.966,82.105,0.000,0.000,0.000
2,6.667,12340.400,6169.551,4.885,7.335,10.748,48.480,0.000,0.000,0.000,6.667,11870.355,5934.706,4.708,7.166,10.164,14.855,0.000,0.000,0.000,6.668,12810.445,6404.396,5.062,7.504,11.332,82.105,0.000,0.000,0.000
3,10.001,18682.600,6226.843,4.865,7.258,10.428,48.480,0.000,0.000,0.000,10.001,17942.009,5980.088,4.686,6.981,10.045,14.855,0.000,0.000,0.000,10.001,19423.191,6473.598,5.044,7.535,10.812,82.105,0.000,0.000,0.000
4,13.335,24694.800,6172.949,4.873,7.247,10.563,72.519,0.000,0.000,0.000,13.334,24315.913,6078.417,4.739,7.147,10.117,18.760,0.000,0.000,0.000,13.335,25073.687,6267.481,5.008,7.346,11.009,126.278,0.000,0.000,0.000
5,16.669,30427.400,6084.726,4.864,7.218,10.715,76.032,0.000,0.000,0.000,16.668,28547.722,5708.754,4.758,7.134,9.465,13.638,0.000,0.000,0.000,16.669,32307.078,6460.699,4.969,7.302,11.966,138.425,0.000,0.000,0.000
6,20.003,35734.200,5954.935,4.878,7.336,27.776,76.032,0.000,0.000,0.000,20.002,32244.076,5373.174,4.766,6.994,-18.536,13.638,0.000,0.000,0.000,20.003,39224.324,6536.696,4.989,7.678,74.088,138.425,0.000,0.000,0.000
7,23.336,40559.800,5793.514,4.896,7.568,36.240,76.032,0.000,0.000,0.000,23.335,34966.963,4994.440,4.765,6.609,-28.978,13.638,0.000,0.000,0.000,23.337,46152.637,6592.587,5.026,8.527,101.458,138.425,0.000,0.000,0.000
8,26.670,45287.000,5660.136,4.923,8.040,37.016,78.581,0.000,0.000,0.000,26.669,37402.044,4674.455,4.760,5.829,-28.353,18.935,0.000,0.000,0.000,26.672,53171.956,6645.816,5.085,10.252,102.386,138.227,0.000,0.000,0.000
9,30.004,50302.400,5588.412,4.949,8.224,37.064,78.581,0.000,0.000,0.000,30.002,40334.658,4480.848,4.719,5.648,-28.436,18.935,0.000,0.000,0.000,30.006,60270.142,6695.976,5.178,10.799,102.564,138.227,0.000,0.000,0.000
10,33.338,55518.400,5551.105,4.970,8.249,37.092,78.581,0.000,0.000,0.000,33.336,43721.509,4371.369,4.657,5.601,-28.557,18.935,0.000,0.000,0.000,33.339,67315.291,6730.841,5.283,10.896,102.740,138.227,0.000,0.000,0.000
11,36.672,61097.800,5553.614,4.970,8.151,36.998,78.581,0.000,0.000,0.000,36.670,47572.854,4324.027,4.628,5.744,-28.788,18.935,0.000,0.000,0.000,36.673,74622.746,6783.201,5.312,10.558,102.784,138.227,0.000,0.000,0.000
12,40.005,66808.600,5566.638,4.946,8.029,36.895,78.581,0.000,0.000,0.000,40.003,51899.661,4324.184,4.670,5.941,-28.976,18.935,0.000,0.000,0.000,40.007,81717.539,6809.093,5.221,10.117,102.766,138.227,0.000,0.000,0.000
13,43.339,72534.800,5578.832,4.926,7.927,36.797,78.581,0.000,0.000,0.000,43.337,56240.662,4325.390,4.696,6.099,-29.158,18.935,0.000,0.000,0.000,43.341,88828.938,6832.274,5.156,9.756,102.752,138.227,0.000,0.000,0.000
14,46.673,78106.000,5578.237,4.921,7.868,36.743,78.581,0.000,0.000,0.000,46.671,60212.448,4300.073,4.713,6.237,-29.366,18.935,0.000,0.000,0.000,46.675,95999.552,6856.401,5.129,9.499,102.851,138.227,0.000,0.000,0.000
15,50.007,83840.200,5588.590,4.912,7.785,36.664,78.581,0.000,0.000,0.000,50.005,64391.720,4291.970,4.716,6.338,-29.480,18.935,0.000,0.000,0.000,50.010,103288.680,6885.209,5.108,9.232,102.808,138.227,0.000,0.000,0.000
16,53.341,89565.600,5597.086,4.903,7.734,36.613,78.581,0.000,0.000,0.000,53.338,68444.716,4276.987,4.725,6.410,-29.642,18.935,0.000,0.000,0.000,53.344,110686.484,6917.186,5.081,9.058,102.868,138.227,0.000,0.000,0.000
17,56.675,95356.800,5608.467,4.892,7.676,36.535,78.581,0.000,0.000,0.000,56.672,72624.242,4271.209,4.736,6.464,-29.762,18.935,0.000,0.000,0.000,56.678,118089.358,6945.726,5.048,8.887,102.831,138.227,0.000,0.000,0.000
18,60.008,101120.200,5617.032,4.883,7.628,36.477,78.581,0.000,0.000,0.000,60.005,76757.992,4263.530,4.742,6.529,-29.889,18.935,0.000,0.000,0.000,60.012,125482.408,6970.534,5.024,8.726,102.844,138.227,0.000,0.000,0.000
19,63.342,106694.000,5614.717,4.885,7.613,36.453,78.581,0.000,0.000,0.000,63.339,80593.129,4240.947,4.742,6.559,-30.012,18.935,0.000,0.000,0.000,63.346,132794.871,6988.487,5.028,8.667,102.917,138.227,0.000,0.000,0.000
20,66.676,112426.400,5620.571,4.885,7.574,36.382,78.581,0.000,0.000,0.000,66.673,84625.745,4230.490,4.753,6.607,-30.119,18.935,0.000,0.000,0.000,66.680,140227.055,7010.653,5.016,8.542,102.883,138.227,0.000,0.000,0.000
21,70.009,117982.600,5617.474,4.882,7.553,36.391,78.581,0.000,0.000,0.000,70.005,88711.401,4223.558,4.766,6.682,-30.090,18.935,0.000,0.000,0.000,70.013,147253.799,7011.390,4.997,8.424,102.871,138.227,0.000,0.000,0.000
22,73.344,122921.000,5586.578,4.884,7.539,36.395,94.310,0.000,0.000,0.000,73.339,92521.924,4204.747,4.774,6.715,-30.118,24.966,0.000,0.000,0.000,73.348,153320.076,6968.409,4.995,8.363,102.908,163.653,0.000,0.000,0.000
23,76.677,127868.400,5558.761,4.883,7.537,36.399,94.310,0.000,0.000,0.000,76.673,96444.335,4192.439,4.778,6.757,-30.102,24.966,0.000,0.000,0.000,76.682,159292.465,6925.083,4.989,8.316,102.899,163.653,0.000,0.000,0.000
24,80.011,132699.000,5528.389,4.887,7.549,36.423,94.310,0.000,0.000,0.000,80.007,100052.116,4168.042,4.784,6.815,-30.095,24.966,0.000,0.000,0.000,80.016,165345.884,6888.736,4.989,8.283,102.942,163.653,0.000,0.000,0.000
25,83.345,137561.000,5501.705,4.889,7.547,36.431,94.310,0.000,0.000,0.000,83.340,103755.199,4149.414,4.787,6.868,-30.070,24.966,0.000,0.000,0.000,83.350,171366.801,6853.995,4.991,8.227,102.933,163.653,0.000,0.000,0.000
26,86.679,142609.800,5484.251,4.888,7.529,36.423,94.310,0.000,0.000,0.000,86.674,107523.610,4134.724,4.783,6.864,-30.079,24.966,0.000,0.000,0.000,86.684,177695.990,6833.778,4.994,8.195,102.926,163.653,0.000,0.000,0.000
27,90.013,147699.600,5469.618,4.884,7.516,36.433,94.310,0.000,0.000,0.000,90.007,111021.594,4111.115,4.789,6.898,-30.101,24.966,0.000,0.000,0.000,90.019,184377.606,6828.121,4.979,8.134,102.967,163.653,0.000,0.000,0.000
