time_s,progress,txns,throughput,p50_ms,p90_ms,p99_ms,max,cache_hits,cache_misses,cache_hit_rate,progress_ci_lower,txns_ci_lower,throughput_ci_lower,p50_ms_ci_lower,p90_ms_ci_lower,p99_ms_ci_lower,max_ci_lower,cache_hits_ci_lower,cache_misses_ci_lower,cache_hit_rate_ci_lower,progress_ci_upper,txns_ci_upper,throughput_ci_upper,p50_ms_ci_upper,p90_ms_ci_upper,p99_ms_ci_upper,max_ci_upper,cache_hits_ci_upper,cache_misses_ci_upper,cache_hit_rate_ci_upper
1,3.334,1359.600,1359.338,2.607,3.498,4.724,153.153,0.000,0.000,0.000,3.334,998.846,998.742,2.502,3.165,3.850,-86.254,0.000,0.000,0.000,3.334,1720.354,1719.935,2.711,3.830,5.597,392.559,0.000,0.000,0.000
2,6.668,2907.800,1453.692,2.627,3.544,4.625,153.153,0.000,0.000,0.000,6.667,2524.175,1261.910,2.530,3.265,4.077,-86.254,0.000,0.000,0.000,6.668,3291.425,1645.474,2.723,3.823,5.173,392.559,0.000,0.000,0.000
3,10.001,4460.800,1486.739,2.623,3.557,4.669,153.153,0.000,0.000,0.000,10.001,4069.532,1356.345,2.563,3.379,4.303,-86.254,0.000,0.000,0.000,10.002,4852.068,1617.133,2.683,3.734,5.036,392.559,0.000,0.000,0.000
4,13.335,6032.400,1507.896,2.614,3.551,4.711,153.153,0.000,0.000,0.000,13.335,5664.560,1415.946,2.571,3.415,4.400,-86.254,0.000,0.000,0.000,13.336,6400.240,1599.846,2.656,3.687,5.022,392.559,0.000,0.000,0.000
5,16.669,7617.800,1523.357,2.607,3.530,4.711,153.153,0.000,0.000,0.000,16.668,7324.748,1464.760,2.565,3.419,4.450,-86.254,0.000,0.000,0.000,16.669,7910.852,1581.954,2.649,3.642,4.972,392.559,0.000,0.000,0.000
6,20.003,9209.800,1534.765,2.605,3.514,4.675,153.153,0.000,0.000,0.000,20.002,8953.235,1492.010,2.563,3.423,4.411,-86.254,0.000,0.000,0.000,20.003,9466.365,1577.520,2.647,3.606,4.939,392.559,0.000,0.000,0.000
7,23.337,10790.200,1541.251,2.605,3.508,4.651,153.153,0.000,0.000,0.000,23.336,10580.392,1511.286,2.567,3.436,4.417,-86.254,0.000,0.000,0.000,23.337,11000.008,1571.217,2.643,3.579,4.885,392.559,0.000,0.000,0.000
8,26.670,12347.000,1543.168,2.608,3.512,4.665,153.448,0.000,0.000,0.000,26.670,12142.804,1517.647,2.578,3.454,4.408,-85.618,0.000,0.000,0.000,26.671,12551.196,1568.688,2.639,3.570,4.922,392.513,0.000,0.000,0.000
9,30.004,13956.800,1550.540,2.605,3.503,4.633,153.489,0.000,0.000,0.000,30.004,13790.459,1532.048,2.570,3.446,4.391,-85.530,0.000,0.000,0.000,30.005,14123.141,1569.032,2.639,3.560,4.876,392.507,0.000,0.000,0.000
10,33.338,15544.400,1554.228,2.604,3.500,4.619,153.489,0.000,0.000,0.000,33.337,15397.433,1539.532,2.572,3.451,4.378,-85.530,0.000,0.000,0.000,33.338,15691.367,1568.923,2.636,3.550,4.860,392.507,0.000,0.000,0.000
11,36.672,17103.400,1554.639,2.608,3.503,4.647,153.489,0.000,0.000,0.000,36.671,16909.357,1537.011,2.575,3.448,4.353,-85.530,0.000,0.000,0.000,36.672,17297.443,1572.268,2.640,3.558,4.942,392.507,0.000,0.000,0.000
12,40.006,18633.400,1552.573,2.611,3.512,4.678,153.489,0.000,0.000,0.000,40.005,18346.665,1528.689,2.576,3.451,4.362,-85.530,0.000,0.000,0.000,40.006,18920.135,1576.457,2.645,3.574,4.993,392.507,0.000,0.000,0.000
13,43.339,20177.200,1551.880,2.612,3.521,4.692,153.489,0.000,0.000,0.000,43.339,19769.776,1520.546,2.575,3.440,4.319,-85.530,0.000,0.000,0.000,43.339,20584.624,1583.213,2.649,3.601,5.065,392.507,0.000,0.000,0.000
14,46.673,21685.800,1548.775,2.618,3.534,4.724,153.489,0.000,0.000,0.000,46.673,21211.218,1514.883,2.582,3.450,4.288,-85.530,0.000,0.000,0.000,46.673,22160.382,1582.667,2.654,3.618,5.159,392.507,0.000,0.000,0.000
15,50.007,23245.600,1549.498,2.620,3.534,4.720,153.489,0.000,0.000,0.000,50.007,22668.638,1511.041,2.581,3.436,4.271,-85.530,0.000,0.000,0.000,50.007,23822.562,1587.956,2.659,3.632,5.169,392.507,0.000,0.000,0.000
16,53.340,24816.600,1550.829,2.619,3.533,4.724,153.489,0.000,0.000,0.000,53.340,24159.905,1509.795,2.576,3.421,4.231,-85.530,0.000,0.000,0.000,53.341,25473.295,1591.863,2.661,3.645,5.216,392.507,0.000,0.000,0.000
17,56.674,26349.200,1549.745,2.620,3.539,4.729,153.489,0.000,0.000,0.000,56.674,25647.467,1508.477,2.577,3.414,4.237,-85.530,0.000,0.000,0.000,56.674,27050.933,1591.013,2.664,3.664,5.221,392.507,0.000,0.000,0.000
18,60.008,27876.400,1548.484,2.625,3.543,4.712,153.489,0.000,0.000,0.000,60.008,27160.108,1508.699,2.584,3.424,4.245,-85.530,0.000,0.000,0.000,60.008,28592.692,1588.269,2.666,3.663,5.179,392.507,0.000,0.000,0.000
19,63.342,29429.000,1548.689,2.626,3.542,4.692,153.489,0.000,0.000,0.000,63.342,28630.461,1506.666,2.581,3.419,4.240,-85.530,0.000,0.000,0.000,63.342,30227.539,1590.711,2.671,3.664,5.145,392.507,0.000,0.000,0.000
20,66.676,30967.200,1548.153,2.628,3.545,4.682,153.489,0.000,0.000,0.000,66.675,30180.539,1508.827,2.586,3.426,4.254,-85.530,0.000,0.000,0.000,66.676,31753.861,1587.479,2.670,3.664,5.110,392.507,0.000,0.000,0.000
21,70.009,32552.600,1549.918,2.627,3.539,4.658,153.489,0.000,0.000,0.000,70.009,31768.015,1512.563,2.586,3.430,4.257,-85.530,0.000,0.000,0.000,70.010,33337.185,1587.273,2.668,3.649,5.059,392.507,0.000,0.000,0.000
22,73.343,34127.800,1551.059,2.626,3.536,4.649,153.489,0.000,0.000,0.000,73.343,33346.318,1515.542,2.587,3.436,4.266,-85.530,0.000,0.000,0.000,73.343,34909.282,1586.575,2.665,3.637,5.032,392.507,0.000,0.000,0.000
23,76.677,35671.800,1550.744,2.628,3.537,4.637,153.489,0.000,0.000,0.000,76.676,34930.393,1518.515,2.591,3.447,4.272,-85.530,0.000,0.000,0.000,76.677,36413.207,1582.973,2.664,3.626,5.001,392.507,0.000,0.000,0.000
24,80.011,37207.000,1550.088,2.629,3.539,4.639,153.489,0.000,0.000,0.000,80.010,36507.626,1520.953,2.596,3.460,4.300,-85.530,0.000,0.000,0.000,80.011,37906.374,1579.224,2.662,3.617,4.978,392.507,0.000,0.000,0.000
25,83.344,38754.800,1549.987,2.630,3.537,4.639,153.489,0.000,0.000,0.000,83.344,38064.645,1522.385,2.599,3.463,4.320,-85.530,0.000,0.000,0.000,83.345,39444.955,1577.589,2.662,3.611,4.959,392.507,0.000,0.000,0.000
26,86.678,40283.000,1549.141,2.632,3.541,4.641,153.489,0.000,0.000,0.000,86.678,39621.881,1523.718,2.601,3.472,4.337,-85.530,0.000,0.000,0.000,86.679,40944.119,1574.564,2.663,3.609,4.945,392.507,0.000,0.000,0.000
27,90.012,41833.200,1549.172,2.632,3.541,4.642,153.489,0.000,0.000,0.000,90.011,41167.349,1524.514,2.602,3.473,4.353,-85.530,0.000,0.000,0.000,90.013,42499.051,1573.829,2.663,3.608,4.930,392.507,0.000,0.000,0.000
28,93.346,43340.000,1547.653,2.634,3.545,4.656,153.489,0.000,0.000,0.000,93.345,42713.898,1525.297,2.605,3.485,4.385,-85.530,0.000,0.000,0.000,93.347,43966.102,1570.008,2.663,3.605,4.926,392.507,0.000,0.000,0.000
29,96.680,44873.800,1547.161,2.635,3.545,4.658,153.489,0.000,0.000,0.000,96.678,44297.595,1527.292,2.608,3.492,4.398,-85.530,0.000,0.000,0.000,96.682,45450.005,1567.030,2.661,3.599,4.918,392.507,0.000,0.000,0.000
30,100.000,46340.000,1544.455,2.638,3.554,4.673,153.489,0.000,0.000,0.000,100.000,45714.966,1523.621,2.612,3.502,4.422,-85.530,0.000,0.000,0.000,100.000,46965.034,1565.289,2.664,3.606,4.923,392.507,0.000,0.000,0.000
