experiment,run_id,workload,hosts,concurrency,count,seed,total_time_s,txns,throughput,p50_ms,p90_ms,p99_ms,max,cache_hits,cache_misses,cache_hit_rate
"cloud-exp3-cache5000-c8-l-uniform",1,"read (rows=10000 size=64 batch=1 distr=uniform)","34.179.134.249:9601;34.40.20.8:9602;34.179.140.14:9603;35.198.155.42:9604;35.242.218.220:9605",8,100000,16791084677885396490,73.563,100000,1359.373,5.156863,9.101311,39.518207,497.811455,48820,51180,0.488200
