time_s,progress,txns,throughput,p50_ms,p90_ms,p99_ms,max,cache_hits,cache_misses,cache_hit_rate,progress_ci_lower,txns_ci_lower,throughput_ci_lower,p50_ms_ci_lower,p90_ms_ci_lower,p99_ms_ci_lower,max_ci_lower,cache_hits_ci_lower,cache_misses_ci_lower,cache_hit_rate_ci_lower,progress_ci_upper,txns_ci_upper,throughput_ci_upper,p50_ms_ci_upper,p90_ms_ci_upper,p99_ms_ci_upper,max_ci_upper,cache_hits_ci_upper,cache_misses_ci_upper,cache_hit_rate_ci_upper
1,3.334,453.800,453.688,1.936,2.484,3.368,75.497,0.000,0.000,0.000,3.334,422.796,422.720,1.824,2.255,3.093,65.149,0.000,0.000,0.000,3.335,484.804,484.656,2.047,2.712,3.644,85.846,0.000,0.000,0.000
2,6.668,963.800,481.818,1.904,2.380,3.067,75.497,0.000,0.000,0.000,6.668,907.499,453.662,1.799,2.226,2.766,65.149,0.000,0.000,0.000,6.668,1020.101,509.975,2.010,2.535,3.367,85.846,0.000,0.000,0.000
3,10.001,1447.800,482.521,1.918,2.420,3.257,75.497,0.000,0.000,0.000,10.001,1350.698,450.162,1.807,2.213,2.586,65.149,0.000,0.000,0.000,10.002,1544.902,514.880,2.029,2.627,3.928,85.846,0.000,0.000,0.000
4,13.335,1961.600,490.323,1.901,2.386,3.236,75.497,0.000,0.000,0.000,13.335,1852.748,463.120,1.809,2.222,2.622,65.149,0.000,0.000,0.000,13.336,2070.452,517.527,1.993,2.550,3.849,85.846,0.000,0.000,0.000
5,16.669,2462.000,492.326,1.896,2.390,3.257,75.497,0.000,0.000,0.000,16.669,2329.047,465.742,1.810,2.210,2.660,65.149,0.000,0.000,0.000,16.670,2594.953,518.910,1.983,2.569,3.854,85.846,0.000,0.000,0.000
6,20.003,2947.200,491.127,1.903,2.412,3.296,75.497,0.000,0.000,0.000,20.002,2785.539,464.191,1.817,2.216,2.730,65.149,0.000,0.000,0.000,20.004,3108.861,518.064,1.990,2.607,3.862,85.846,0.000,0.000,0.000
7,23.337,3430.200,489.958,1.910,2.424,3.342,75.497,0.000,0.000,0.000,23.336,3248.304,463.978,1.825,2.248,2.837,65.149,0.000,0.000,0.000,23.338,3612.096,515.938,1.995,2.601,3.848,85.846,0.000,0.000,0.000
8,26.671,3899.400,487.354,1.916,2.449,3.477,75.497,0.000,0.000,0.000,26.669,3687.909,460.916,1.831,2.273,2.950,65.149,0.000,0.000,0.000,26.672,4110.891,513.792,2.001,2.625,4.004,85.846,0.000,0.000,0.000
9,30.005,4379.400,486.529,1.915,2.466,3.530,75.497,0.000,0.000,0.000,30.004,4118.545,457.539,1.828,2.262,2.902,65.149,0.000,0.000,0.000,30.005,4640.255,515.518,2.003,2.671,4.158,85.846,0.000,0.000,0.000
10,33.338,4862.800,486.210,1.914,2.491,3.586,75.497,0.000,0.000,0.000,33.337,4524.823,452.407,1.815,2.230,2.879,65.149,0.000,0.000,0.000,33.339,5200.777,520.013,2.014,2.751,4.294,85.846,0.000,0.000,0.000
11,36.672,5326.600,484.167,1.922,2.511,3.652,75.497,0.000,0.000,0.000,36.671,4925.259,447.679,1.819,2.208,2.820,65.149,0.000,0.000,0.000,36.673,5727.941,520.655,2.025,2.815,4.485,85.846,0.000,0.000,0.000
12,40.006,5795.600,482.898,1.926,2.526,3.659,75.497,0.000,0.000,0.000,40.005,5337.162,444.693,1.819,2.194,2.787,65.149,0.000,0.000,0.000,40.007,6254.038,521.103,2.032,2.859,4.532,85.846,0.000,0.000,0.000
13,43.340,6288.200,483.638,1.926,2.517,3.629,75.497,0.000,0.000,0.000,43.339,5834.366,448.725,1.828,2.217,2.823,65.149,0.000,0.000,0.000,43.341,6742.034,518.551,2.023,2.816,4.435,85.846,0.000,0.000,0.000
